i	f_sup	f_swg	f_swg_id	traj_h
4553	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	[-2.2826586620682736, 4.843349385877343, 0.20000000670552254, 1.3707963267948966]	Right	0.02
4554	[-2.239595466376288, 4.7742127239056344, 0.20000000670552254, 1.5707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4555	[-2.239595466376288, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4556	[-2.439595466376288, 4.834212723905634, 0.20000000670552254, 1.3707963267948966]	[-2.239595466376288, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Right	0.02
4557	[-2.2555023106557432, 4.735674863076147, 0.20000000670552254, 1.3707963267948966]	[-2.439595466376288, 4.834212723905634, 0.20000000670552254, 1.3707963267948966]	Left	0.02
4558	[-2.489595466376288, 4.834212723905634, 0.20000000670552254, 1.3707963267948966]	[-2.239595466376288, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Right	0.02
4559	[-2.239595466376288, 4.834212723905634, 0.20000000670552254, 1.3707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4560	[-2.2895954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4561	[-2.2895954663762876, 4.834212723905634, 0.20000000670552254, 1.3707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4562	[-2.239595466376288, 4.834212723905634, 0.20000000670552254, 1.7707963267948965]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4563	[-2.2895954663762876, 4.7742127239056344, 0.20000000670552254, 1.7707963267948965]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4564	[-2.2895954663762876, 4.834212723905634, 0.20000000670552254, 1.7707963267948965]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4565	[-2.2895954663762876, 4.7742127239056344, 0.20000000670552254, 1.3707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4566	[-2.239595466376288, 4.7742127239056344, 0.20000000670552254, 1.3707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4567	[-2.239595466376288, 4.7742127239056344, 0.20000000670552254, 1.7707963267948965]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4568	[-2.2895954663762876, 4.7742127239056344, 0.20000000670552254, 1.5707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4569	[-2.3395954663762875, 4.7742127239056344, 0.20000000670552254, 1.7707963267948965]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4570	[-2.3395954663762875, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4571	[-2.5895954663762875, 4.7742127239056344, 0.20000000670552254, 1.3707963267948966]	[-2.3395954663762875, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Right	0.02
4572	[-2.6395954663762873, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	[-2.3395954663762875, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Right	0.02
4573	[-2.3395954663762875, 4.7742127239056344, 0.20000000670552254, 1.7707963267948965]	[-2.6395954663762873, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4574	[-2.3395954663762875, 4.7742127239056344, 0.20000000670552254, 1.5707963267948966]	[-2.6395954663762873, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4575	[-2.3395954663762875, 4.834212723905634, 0.20000000670552254, 1.7707963267948965]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4576	[-2.621695279880956, 4.715807929996641, 0.20000000670552254, 1.9707963267948965]	[-2.3395954663762875, 4.834212723905634, 0.20000000670552254, 1.7707963267948965]	Right	0.02
4577	[-2.3453769816800905, 4.832633432689237, 0.20000000670552254, 1.9707963267948965]	[-2.621695279880956, 4.715807929996641, 0.20000000670552254, 1.9707963267948965]	Left	0.02
4578	[-2.621695279880956, 4.715807929996641, 0.20000000670552254, 1.7707963267948965]	[-2.3453769816800905, 4.832633432689237, 0.20000000670552254, 1.9707963267948965]	Right	0.02
4579	[-2.5522771296422926, 4.680015187471901, 0.20000000670552254, 1.7707963267948965]	[-2.3453769816800905, 4.832633432689237, 0.20000000670552254, 1.9707963267948965]	Right	0.02
4580	[-2.621695279880956, 4.715807929996641, 0.20000000670552254, 1.9707963267948965]	[-2.3453769816800905, 4.832633432689237, 0.20000000670552254, 1.9707963267948965]	Right	0.02
4581	[-2.676213847804167, 4.844756469157046, 0.20000000670552254, 1.7707963267948965]	[-2.3453769816800905, 4.832633432689237, 0.20000000670552254, 1.9707963267948965]	Right	0.02
4582	[-2.523688622096832, 4.735674863076147, 0.20000000670552254, 1.7707963267948965]	[-2.3395954663762875, 4.834212723905634, 0.20000000670552254, 1.7707963267948965]	Right	0.02
4583	[-2.2177484888967562, 4.7364716676441905, 0.20000000670552254, 1.9707963267948965]	[-2.523688622096832, 4.735674863076147, 0.20000000670552254, 1.7707963267948965]	Left	0.02
4584	[-2.6455355995763634, 4.8334159193375905, 0.20000000670552254, 1.9707963267948965]	[-2.3395954663762875, 4.834212723905634, 0.20000000670552254, 1.7707963267948965]	Right	0.02
4585	[-2.4587835201064876, 5.162085450650849, 0.30000000074505806, 1.7707963267948965]	[-2.6455355995763634, 4.8334159193375905, 0.20000000670552254, 1.9707963267948965]	Left	0.152
4586	[-2.7806171997701687, 5.239693972310105, 0.30000000074505806, 1.7707963267948965]	[-2.4587835201064876, 5.162085450650849, 0.30000000074505806, 1.7707963267948965]	Right	0.152
4587	[-2.3395954663762875, 4.7742127239056344, 0.20000000670552254, 1.5707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4588	[-2.5395954663762876, 4.714212723905635, 0.20000000670552254, 1.3707963267948966]	[-2.3395954663762875, 4.7742127239056344, 0.20000000670552254, 1.5707963267948966]	Right	0.02
4589	[-2.3395954663762875, 4.834212723905634, 0.20000000670552254, 1.3707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4590	[-2.3395954663762875, 4.7742127239056344, 0.20000000670552254, 1.3707963267948966]	[-2.5395954663762876, 4.834212723905634, 0.20000000670552254, 1.5707963267948966]	Left	0.02
4591	[-2.4905921374842257, 4.824279257365881, 0.20000000670552254, 1.1707963267948966]	[-2.2826586620682736, 4.843349385877343, 0.20000000670552254, 1.3707963267948966]	Right	0.02
4592	[-2.159755271360149, 4.83640229383369, 0.20000000670552254, 1.3707963267948966]	[-2.4905921374842257, 4.824279257365881, 0.20000000670552254, 1.1707963267948966]	Left	0.02
4593	[-2.367688746776101, 4.817332165322228, 0.20000000670552254, 1.1707963267948966]	[-2.159755271360149, 4.83640229383369, 0.20000000670552254, 1.3707963267948966]	Right	0.02
4594	[-2.1601114474370053, 4.794712156500672, 0.20000000670552254, 1.3707963267948966]	[-2.367688746776101, 4.817332165322228, 0.20000000670552254, 1.1707963267948966]	Left	0.02
4595	[-2.1834765479755243, 4.739448496860498, 0.20000000670552254, 1.1707963267948966]	[-2.367688746776101, 4.817332165322228, 0.20000000670552254, 1.1707963267948966]	Left	0.02
4596	[-2.483159946714909, 4.80101033991292, 0.20000000670552254, 1.1707963267948966]	[-2.1834765479755243, 4.739448496860498, 0.20000000670552254, 1.1707963267948966]	Right	0.02
4597	[-2.4371068970147647, 4.781539422797487, 0.20000000670552254, 1.1707963267948966]	[-2.1834765479755243, 4.739448496860498, 0.20000000670552254, 1.1707963267948966]	Right	0.02
4598	[-2.416692075668163, 4.827265631861981, 0.20000000670552254, 1.3707963267948966]	[-2.159755271360149, 4.83640229383369, 0.20000000670552254, 1.3707963267948966]	Right	0.02
4599	[-2.2325989199476184, 4.728727771032494, 0.20000000670552254, 1.5707963267948966]	[-2.416692075668163, 4.827265631861981, 0.20000000670552254, 1.3707963267948966]	Left	0.02
4600	[-2.2325989199476184, 4.728727771032494, 0.20000000670552254, 1.1707963267948966]	[-2.416692075668163, 4.827265631861981, 0.20000000670552254, 1.3707963267948966]	Left	0.02
4601	[-2.1226721023157906, 4.7676648326234625, 0.20000000670552254, 1.5707963267948966]	[-2.416692075668163, 4.827265631861981, 0.20000000670552254, 1.3707963267948966]	Left	0.02
4602	[-2.1345922621634945, 4.708860837952988, 0.20000000670552254, 1.3707963267948966]	[-2.416692075668163, 4.827265631861981, 0.20000000670552254, 1.3707963267948966]	Left	0.02
4603	[-2.1716754312078526, 4.777598299163216, 0.20000000670552254, 1.3707963267948966]	[-2.416692075668163, 4.827265631861981, 0.20000000670552254, 1.3707963267948966]	Left	0.02
4604	[-2.190908738744841, 4.762717414313459, 0.20000000670552254, 1.1707963267948966]	[-2.4905921374842257, 4.824279257365881, 0.20000000670552254, 1.1707963267948966]	Left	0.02
4605	[-2.28301483814513, 4.801659248544325, 0.20000000670552254, 1.1707963267948966]	[-2.4905921374842257, 4.824279257365881, 0.20000000670552254, 1.1707963267948966]	Left	0.02
4606	[-2.2674381044527836, 4.83850168830444, 0.20000000670552254, 0.9707963267948967]	[-2.4905921374842257, 4.824279257365881, 0.20000000670552254, 1.1707963267948966]	Left	0.02
4607	[-2.385171020044829, 5.1977216217521764, 0.30000000074505806, 1.1707963267948966]	[-2.2674381044527836, 4.83850168830444, 0.20000000670552254, 0.9707963267948967]	Right	0.152
4608	[-2.1315406710055886, 5.155630695815187, 0.30000000074505806, 0.9707963267948967]	[-2.385171020044829, 5.1977216217521764, 0.30000000074505806, 1.1707963267948966]	Left	0.152
4609	[-2.37175312313671, 5.247271177269365, 0.30000000074505806, 1.1707963267948966]	[-2.1315406710055886, 5.155630695815187, 0.30000000074505806, 0.9707963267948967]	Right	0.02
4610	[-2.1641758237976143, 5.224651168447808, 0.30000000074505806, 1.3707963267948966]	[-2.37175312313671, 5.247271177269365, 0.30000000074505806, 1.1707963267948966]	Left	0.02
4611	[-2.4130199038821942, 5.275503300939117, 0.30000000074505806, 1.1707963267948966]	[-2.1315406710055886, 5.155630695815187, 0.30000000074505806, 0.9707963267948967]	Right	0.02
4612	[-2.205442604543098, 5.25288329211756, 0.30000000074505806, 1.3707963267948966]	[-2.4130199038821942, 5.275503300939117, 0.30000000074505806, 1.1707963267948966]	Left	0.02
4613	[-2.1392414863506275, 5.409463661098051, 0.30000000074505806, 1.1707963267948966]	[-2.4130199038821942, 5.275503300939117, 0.30000000074505806, 1.1707963267948966]	Left	0.02
4614	[-2.415559784551493, 5.526289163790646, 0.30000000074505806, 1.3707963267948966]	[-2.1392414863506275, 5.409463661098051, 0.30000000074505806, 1.1707963267948966]	Right	0.02
4615	[-2.143812821150608, 5.270254814762243, 0.30000000074505806, 1.3707963267948966]	[-2.4130199038821942, 5.275503300939117, 0.30000000074505806, 1.1707963267948966]	Left	0.02
4616	[-2.36101575929961, 5.457131468358782, 0.30000000074505806, 1.5707963267948966]	[-2.143812821150608, 5.270254814762243, 0.30000000074505806, 1.3707963267948966]	Right	0.02
4617	[-2.31995920363935, 5.40799533870538, 0.30000000074505806, 1.3707963267948966]	[-2.143812821150608, 5.270254814762243, 0.30000000074505806, 1.3707963267948966]	Right	0.02
4618	[-2.1358660479188054, 5.309457477875893, 0.30000000074505806, 1.1707963267948966]	[-2.31995920363935, 5.40799533870538, 0.30000000074505806, 1.3707963267948966]	Left	0.02
4619	[-2.342089044504114, 5.592073959489007, 0.30000000074505806, 1.3707963267948966]	[-2.1358660479188054, 5.309457477875893, 0.30000000074505806, 1.1707963267948966]	Right	0.02
4620	[-2.1460757289358656, 5.552340093329995, 0.30000000074505806, 1.3707963267948966]	[-2.342089044504114, 5.592073959489007, 0.30000000074505806, 1.3707963267948966]	Left	0.02
4621	[-2.1341555690881617, 5.6111440880004695, 0.30000000074505806, 1.1707963267948966]	[-2.342089044504114, 5.592073959489007, 0.30000000074505806, 1.3707963267948966]	Left	0.02
4622	[-2.2794259336578735, 5.781133855862488, 0.30000000074505806, 1.3707963267948966]	[-2.1341555690881617, 5.6111440880004695, 0.30000000074505806, 1.1707963267948966]	Right	0.02
4623	[-2.0714924582419214, 5.80020398437395, 0.30000000074505806, 1.5707963267948966]	[-2.2794259336578735, 5.781133855862488, 0.30000000074505806, 1.3707963267948966]	Left	0.02
4624	[-2.3714924582419212, 5.7402039843739505, 0.30000000074505806, 1.3707963267948966]	[-2.0714924582419214, 5.80020398437395, 0.30000000074505806, 1.5707963267948966]	Right	0.02
4625	[-2.341055717050364, 5.763762333217805, 0.30000000074505806, 1.1707963267948966]	[-2.1341555690881617, 5.6111440880004695, 0.30000000074505806, 1.1707963267948966]	Right	0.02
4626	[-2.156843518249787, 5.685878664756075, 0.30000000074505806, 1.1707963267948966]	[-2.341055717050364, 5.763762333217805, 0.30000000074505806, 1.1707963267948966]	Left	0.02
4627	[-2.4331618164506525, 5.80270416744867, 0.30000000074505806, 0.9707963267948967]	[-2.156843518249787, 5.685878664756075, 0.30000000074505806, 1.1707963267948966]	Right	0.02
4628	[-2.156843518249787, 5.685878664756075, 0.30000000074505806, 1.3707963267948966]	[-2.341055717050364, 5.763762333217805, 0.30000000074505806, 1.1707963267948966]	Left	0.02
4629	[-2.381993229630591, 5.8335526552389645, 0.30000000074505806, 1.1707963267948966]	[-2.156843518249787, 5.685878664756075, 0.30000000074505806, 1.3707963267948966]	Right	0.02
4630	[-2.1290400319682448, 5.661463492906196, 0.30000000074505806, 0.9707963267948967]	[-2.381993229630591, 5.8335526552389645, 0.30000000074505806, 1.1707963267948966]	Left	0.02
4631	[-2.352856833818035, 5.725612530915087, 0.30000000074505806, 1.1707963267948966]	[-2.156843518249787, 5.685878664756075, 0.30000000074505806, 1.3707963267948966]	Right	0.02
4632	[-2.4508634916021594, 5.745479463994593, 0.30000000074505806, 1.5707963267948966]	[-2.156843518249787, 5.685878664756075, 0.30000000074505806, 1.3707963267948966]	Right	0.02
4633	[-2.1341555690881617, 5.6111440880004695, 0.30000000074505806, 1.3707963267948966]	[-2.341055717050364, 5.763762333217805, 0.30000000074505806, 1.1707963267948966]	Left	0.02
4634	[-2.1334784177112676, 5.7411423243962485, 0.30000000074505806, 0.9707963267948967]	[-2.341055717050364, 5.763762333217805, 0.30000000074505806, 1.1707963267948966]	Left	0.02
4635	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 1.1707963267948966]	[-2.1334784177112676, 5.7411423243962485, 0.30000000074505806, 0.9707963267948967]	Right	0.02
4636	[-2.166790721880187, 5.680164560633091, 0.30000000074505806, 1.3707963267948966]	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 1.1707963267948966]	Left	0.02
4637	[-2.1200605208031487, 5.790691879913437, 0.30000000074505806, 1.1707963267948966]	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 1.1707963267948966]	Left	0.02
4638	[-2.419743919542533, 5.852253722965859, 0.30000000074505806, 1.3707963267948966]	[-2.1200605208031487, 5.790691879913437, 0.30000000074505806, 1.1707963267948966]	Right	0.02
4639	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 1.1707963267948966]	[-2.1200605208031487, 5.790691879913437, 0.30000000074505806, 1.1707963267948966]	Right	0.02
4640	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 0.9707963267948967]	[-2.1200605208031487, 5.790691879913437, 0.30000000074505806, 1.1707963267948966]	Right	0.02
4641	[-2.1334784177112676, 5.7411423243962485, 0.30000000074505806, 0.9707963267948967]	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 0.9707963267948967]	Left	0.02
4642	[-2.15215949952095, 5.802387872662387, 0.30000000074505806, 0.7707963267948967]	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 0.9707963267948967]	Left	0.02
4643	[-2.1961796114182093, 6.177837243082092, 0.3999999947845936, 0.7707963267948967]	[-2.15215949952095, 5.802387872662387, 0.30000000074505806, 0.7707963267948967]	Right	0.152
4644	[-2.2425022952641553, 5.670334174276839, 0.30000000074505806, 0.9707963267948967]	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 0.9707963267948967]	Left	0.02
4645	[-2.2012355145186717, 5.642102050607087, 0.30000000074505806, 0.9707963267948967]	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 0.9707963267948967]	Left	0.02
4646	[-2.1334784177112676, 5.7411423243962485, 0.30000000074505806, 1.1707963267948966]	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 0.9707963267948967]	Left	0.02
4647	[-2.174745198456751, 5.769374448066, 0.30000000074505806, 1.1707963267948966]	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 0.9707963267948967]	Left	0.02
4648	[-2.1673569661149696, 5.691622187501667, 0.30000000074505806, 1.1707963267948966]	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 0.9707963267948967]	Left	0.02
4649	[-2.1295738005851486, 5.835401297258774, 0.30000000074505806, 0.9707963267948967]	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 0.9707963267948967]	Left	0.02
4650	[-2.20603993543171, 6.166389107036759, 0.3999999947845936, 0.9707963267948967]	[-2.1295738005851486, 5.835401297258774, 0.30000000074505806, 0.9707963267948967]	Right	0.152
4651	[-2.275538839846946, 6.153354449961027, 0.3999999947845936, 1.1707963267948966]	[-2.1295738005851486, 5.835401297258774, 0.30000000074505806, 0.9707963267948967]	Right	0.152
4652	[-2.275538839846946, 6.153354449961027, 0.3999999947845936, 0.9707963267948967]	[-2.1295738005851486, 5.835401297258774, 0.30000000074505806, 0.9707963267948967]	Right	0.152
4653	[-2.373690869842389, 5.832782805850426, 0.30000000074505806, 1.3707963267948966]	[-2.1200605208031487, 5.790691879913437, 0.30000000074505806, 1.1707963267948966]	Right	0.02
