i	f_sup	f_swg	f_swg_id	traj_h
917	[3.2590523131799873, 0.18462567510928, 0.0020500000937317964, 2.5415926535897926]	[3.548780010262381, 0.27927165517886726, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
918	[3.449733068423327, 0.3570810304329973, 0.0020500000937317964, 2.7415926535897928]	[3.2590523131799873, 0.18462567510928, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
919	[3.4076421424863375, 0.10345068139375707, 0.0020500000937317964, 2.7415926535897928]	[3.449733068423327, 0.3570810304329973, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
920	[3.203959026570328, 0.135281300155343, 0.0020500000937317964, 2.7415926535897928]	[3.449733068423327, 0.3570810304329973, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
921	[3.140534454225501, 0.21638200066326582, 0.0020500000937317964, 2.941592653589793]	[3.449733068423327, 0.3570810304329973, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
922	[3.4076421424863375, 0.10345068139375707, 0.0020500000937317964, 2.941592653589793]	[3.449733068423327, 0.3570810304329973, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
923	[3.316585740321424, 0.1962339321709394, 0.0020500000937317964, 2.7415926535897928]	[3.449733068423327, 0.3570810304329973, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
924	[3.140534454225501, 0.21638200066326582, 0.0020500000937317964, 2.7415926535897928]	[3.449733068423327, 0.3570810304329973, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
925	[3.526160001440824, 0.07169435583977121, 0.0020500000937317964, 2.7415926535897928]	[3.548780010262381, 0.27927165517886726, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
926	[3.604043669902554, 0.25590655464034817, 0.0020500000937317964, 2.7415926535897928]	[3.526160001440824, 0.07169435583977121, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
927	[3.340898105404872, 0.09573660775518411, 0.0020500000937317964, 2.941592653589793]	[3.604043669902554, 0.25590655464034817, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
928	[3.542481826850132, -0.043776844099036316, 0.0020500000937317964, 2.7415926535897928]	[3.604043669902554, 0.25590655464034817, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
929	[3.4085214666911985, 0.23000157343253042, 0.0020500000937317964, 2.5415926535897926]	[3.542481826850132, -0.043776844099036316, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
930	[3.431954507569786, 0.0029533569780017532, 0.0020500000937317964, 2.941592653589793]	[3.604043669902554, 0.25590655464034817, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
931	[3.414582984925103, 0.06458314037049204, 0.0020500000937317964, 2.5415926535897926]	[3.604043669902554, 0.25590655464034817, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
932	[3.487218167209959, -0.02041174356051728, 0.0020500000937317964, 2.7415926535897928]	[3.604043669902554, 0.25590655464034817, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
933	[3.431954507569786, 0.0029533569780017532, 0.0020500000937317964, 2.5415926535897926]	[3.604043669902554, 0.25590655464034817, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
934	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	[3.431954507569786, 0.0029533569780017532, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
935	[3.1342782408297216, 0.23671396133944062, 0.0020500000937317964, 2.1415926535897922]	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
936	[3.1342782408297216, 0.23671396133944062, 0.0020500000937317964, 2.3415926535897924]	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
937	[3.114409508626925, 0.3289377840787607, 0.0020500000937317964, 2.5415926535897926]	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
938	[3.2398167163094143, 0.1998136877168465, 0.0020500000937317964, 2.5415926535897926]	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
939	[3.04370636861459, 0.3299702531563786, 0.0020500000937317964, 2.5415926535897926]	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
940	[3.106409972455835, 0.2654082049754215, 0.0020500000937317964, 2.5415926535897926]	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
941	[3.0984104362847456, 0.20187862587208238, 0.0020500000937317964, 2.3415926535897924]	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
942	[3.0984104362847456, 0.20187862587208238, 0.0020500000937317964, 2.5415926535897926]	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
943	[3.070542167910859, 0.2305728695080633, 0.0020500000937317964, 2.5415926535897926]	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
944	[3.1980143137485846, 0.2428550531708179, 0.0020500000937317964, 2.5415926535897926]	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
945	[3.04370636861459, 0.3299702531563786, 0.0020500000937317964, 2.1415926535897922]	[3.383287934489319, 0.33915502958627947, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
946	[3.6226352628131258, 0.17540871230171906, 0.0020500000937317964, 2.7415926535897928]	[3.431954507569786, 0.0029533569780017532, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
947	[3.4505461004803575, -0.07754448536062736, 0.0020500000937317964, 2.7415926535897928]	[3.6226352628131258, 0.17540871230171906, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
948	[3.396332138075559, -0.00033796827579102295, 0.0020500000937317964, 2.5415926535897926]	[3.6226352628131258, 0.17540871230171906, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
949	[3.413703660720242, -0.06196775166828131, 0.0020500000937317964, 2.7415926535897928]	[3.6226352628131258, 0.17540871230171906, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
950	[3.452645494951107, 0.03013834773200716, 0.0020500000937317964, 2.941592653589793]	[3.6226352628131258, 0.17540871230171906, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
951	[3.340018781200011, -0.030814284283589233, 0.0020500000937317964, 2.941592653589793]	[3.6226352628131258, 0.17540871230171906, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
952	[3.5058097601205307, -0.10090958589914639, 0.0020500000937317964, 2.941592653589793]	[3.6226352628131258, 0.17540871230171906, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
953	[3.3889985753476255, 0.22887086699633713, 0.0020500000937317964, 2.941592653589793]	[3.5058097601205307, -0.10090958589914639, 0.0020500000937317964, 2.941592653589793]	Left	0.02
954	[3.6043476209500174, 0.08318356982139824, 0.0020500000937317964, 2.941592653589793]	[3.5058097601205307, -0.10090958589914639, 0.0020500000937317964, 2.941592653589793]	Left	0.02
955	[3.446740163927375, -0.19096947045146806, 0.0020500000937317964, 3.141592653589793]	[3.6043476209500174, 0.08318356982139824, 0.0020500000937317964, 2.941592653589793]	Right	0.02
956	[3.3300617799158103, 0.18980100464402816, 0.0020500000937317964, 2.7415926535897928]	[3.5058097601205307, -0.10090958589914639, 0.0020500000937317964, 2.941592653589793]	Left	0.02
957	[3.293965731499867, -0.011343367168156676, 0.0020500000937317964, 2.7415926535897928]	[3.6226352628131258, 0.17540871230171906, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
958	[3.5119375705022655, 0.2948483888712133, 0.0020500000937317964, 2.7415926535897928]	[3.526160001440824, 0.07169435583977121, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
959	[3.434053902040535, 0.1106361900706363, 0.0020500000937317964, 2.941592653589793]	[3.5119375705022655, 0.2948483888712133, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
960	[3.3224768855248143, 0.10352497460135715, 0.0020500000937317964, 2.7415926535897928]	[3.5119375705022655, 0.2948483888712133, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
