i	f_sup	f_swg	f_swg_id	traj_h
490	[1.8715367741936444, 0.2339856734139553, 0.0020500000937317964, 3.3415926535897933]	[1.7936531057319143, 0.4181978722145323, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
491	[1.8357440316689038, 0.164567523175292, 0.0020500000937317964, 3.7415926535897936]	[1.7936531057319143, 0.4181978722145323, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
492	[1.8139208274153908, 0.06620468931431195, 0.0020500000937317964, 3.5415926535897935]	[1.8086723412385166, 0.3354117720458983, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
493	[1.9612905864558523, 0.12851162408369607, 0.0020500000937317964, 3.3415926535897933]	[1.8086723412385166, 0.3354117720458983, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
494	[1.8312923500600737, 0.12783447270680223, 0.0020500000937317964, 3.7415926535897936]	[1.8086723412385166, 0.3354117720458983, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
495	[1.94181966934042, 0.1745646737838403, 0.0020500000937317964, 3.3415926535897933]	[1.8086723412385166, 0.3354117720458983, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
496	[1.7770783876552754, 0.050627955621965925, 0.0020500000937317964, 3.5415926535897935]	[1.8086723412385166, 0.3354117720458983, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
497	[1.8086723412385166, 0.3354117720458983, 0.0020500000937317964, 3.141592653589793]	[1.8094691458065606, 0.029471638845822157, 0.0020500000937317964, 3.3415926535897933]	Left	0.02
498	[1.8086723412385166, 0.03541177204589829, 0.0020500000937317964, 3.3415926535897933]	[1.8086723412385166, 0.3354117720458983, 0.0020500000937317964, 3.141592653589793]	Right	0.02
499	[1.7590050085397513, 0.2804284165062087, 0.0020500000937317964, 3.141592653589793]	[1.8086723412385166, 0.03541177204589829, 0.0020500000937317964, 3.3415926535897933]	Left	0.02
500	[1.7590050085397513, -0.01957158349379129, 0.0020500000937317964, 3.141592653589793]	[1.7590050085397513, 0.2804284165062087, 0.0020500000937317964, 3.141592653589793]	Right	0.02
501	[1.8190050085397513, 0.2304284165062087, 0.0020500000937317964, 3.3415926535897933]	[1.7590050085397513, -0.01957158349379129, 0.0020500000937317964, 3.141592653589793]	Left	0.02
502	[1.7590050085397513, 0.2804284165062087, 0.0020500000937317964, 3.141592653589793]	[1.7590050085397513, -0.01957158349379129, 0.0020500000937317964, 3.141592653589793]	Left	[0.02]
503	[1.7590050085397513, 0.2804284165062087, 0.0020500000937317964, 2.941592653589793]	[1.7590050085397513, -0.01957158349379129, 0.0020500000937317964, 3.141592653589793]	Left	[0.02]
504	[1.8190050085397513, 0.2804284165062087, 0.0020500000937317964, 3.3415926535897933]	[1.7590050085397513, -0.01957158349379129, 0.0020500000937317964, 3.141592653589793]	Left	0.02
505	[1.8190050085397513, 0.18042841650620872, 0.0020500000937317964, 3.3415926535897933]	[1.7590050085397513, -0.01957158349379129, 0.0020500000937317964, 3.141592653589793]	Left	0.02
506	[1.7805991499941456, -0.1334584899256699, 0.0020500000937317964, 3.5415926535897935]	[1.8190050085397513, 0.18042841650620872, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
507	[1.4714005357963194, 0.0072405398440617, 0.10000000149011612, 3.3415926535897933]	[1.7805991499941456, -0.1334584899256699, 0.0020500000937317964, 3.5415926535897935]	Left	0.152
508	[1.917542869369238, -0.003664739214335938, 0.0020500000937317964, 3.141592653589793]	[1.8190050085397513, 0.18042841650620872, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
509	[1.8686723412385167, -0.06458822795410168, 0.0020500000937317964, 3.5415926535897935]	[1.8190050085397513, 0.18042841650620872, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
510	[1.7805991499941456, -0.1334584899256699, 0.0020500000937317964, 3.3415926535897933]	[1.8190050085397513, 0.18042841650620872, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
511	[1.917542869369238, -0.003664739214335938, 0.0020500000937317964, 3.3415926535897933]	[1.8190050085397513, 0.18042841650620872, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
512	[1.8587388746987636, -0.015584899062039609, 0.0020500000937317964, 3.5415926535897935]	[1.8190050085397513, 0.18042841650620872, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
513	[1.8190050085397513, -0.01957158349379129, 0.0020500000937317964, 3.3415926535897933]	[1.7590050085397513, 0.2804284165062087, 0.0020500000937317964, 3.141592653589793]	Right	0.02
514	[1.769337675840986, 0.22544506096651912, 0.0020500000937317964, 3.3415926535897933]	[1.8190050085397513, -0.01957158349379129, 0.0020500000937317964, 3.3415926535897933]	Left	0.02
515	[1.779271142380739, 0.17644173207445704, 0.0020500000937317964, 3.5415926535897935]	[1.8190050085397513, -0.01957158349379129, 0.0020500000937317964, 3.3415926535897933]	Left	0.02
516	[1.8018911512022961, -0.031135567264639008, 0.0020500000937317964, 3.5415926535897935]	[1.779271142380739, 0.17644173207445704, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
517	[1.9124184704826424, 0.015594633812399061, 0.0020500000937317964, 3.5415926535897935]	[1.779271142380739, 0.17644173207445704, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
518	[1.8897984616610852, 0.2231719331514951, 0.0020500000937317964, 3.3415926535897933]	[1.9124184704826424, 0.015594633812399061, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
519	[1.9318893875980747, -0.03045841588774517, 0.0020500000937317964, 3.5415926535897935]	[1.779271142380739, 0.17644173207445704, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
520	[1.8703275445456526, 0.26922498285163937, 0.0020500000937317964, 3.5415926535897935]	[1.9318893875980747, -0.03045841588774517, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
521	[1.7987420594961714, 0.1303886823743128, 0.0020500000937317964, 3.5415926535897935]	[1.9318893875980747, -0.03045841588774517, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
522	[1.8408329854331609, -0.1232416666649275, 0.0020500000937317964, 3.3415926535897933]	[1.7987420594961714, 0.1303886823743128, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
523	[1.8213620683177285, -0.07718861696478324, 0.0020500000937317964, 3.3415926535897933]	[1.7987420594961714, 0.1303886823743128, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
524	[1.8897984616610852, 0.22317193315149514, 0.0020500000937317964, 3.3415926535897933]	[1.9318893875980747, -0.03045841588774517, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
525	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 3.141592653589793]	[1.7590050085397513, 0.2804284165062087, 0.0020500000937317964, 3.141592653589793]	Right	0.02
526	[1.7590050085397513, 0.3304284165062087, 0.0020500000937317964, 3.141592653589793]	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 3.141592653589793]	Left	0.02
527	[1.8190050085397513, 0.3304284165062087, 0.0020500000937317964, 3.141592653589793]	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 3.141592653589793]	Left	0.02
528	[1.8190050085397513, 0.2804284165062087, 0.0020500000937317964, 3.141592653589793]	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 3.141592653589793]	Left	0.02
529	[1.7590050085397513, 0.3804284165062087, 0.0020500000937317964, 3.141592653589793]	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 3.141592653589793]	Left	0.02
530	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 2.941592653589793]	[1.7590050085397513, 0.3804284165062087, 0.0020500000937317964, 3.141592653589793]	Right	[0.02]
531	[1.8575428693692382, 0.2645215722267533, 0.0020500000937317964, 2.941592653589793]	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 2.941592653589793]	Left	0.02
532	[1.8190050085397513, 0.13042841650620868, 0.0020500000937317964, 2.941592653589793]	[1.7590050085397513, 0.3804284165062087, 0.0020500000937317964, 3.141592653589793]	Right	0.02
533	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 3.141592653589793]	[1.7590050085397513, 0.3804284165062087, 0.0020500000937317964, 3.141592653589793]	Right	[0.02]
534	[1.7590050085397513, 0.2804284165062087, 0.0020500000937317964, 2.941592653589793]	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 3.141592653589793]	Left	[0.02]
535	[1.8190050085397513, 0.2804284165062087, 0.0020500000937317964, 2.941592653589793]	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 3.141592653589793]	Left	0.02
536	[1.8190050085397513, 0.2804284165062087, 0.0020500000937317964, 3.3415926535897933]	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 3.141592653589793]	Left	0.02
537	[1.8198018131077953, -0.025511716693867426, 0.0020500000937317964, 3.5415926535897935]	[1.8190050085397513, 0.2804284165062087, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
538	[1.8190050085397513, 0.3804284165062087, 0.0020500000937317964, 3.3415926535897933]	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 3.141592653589793]	Left	0.02
539	[1.7805991499941456, 0.06654151007433007, 0.0020500000937317964, 3.141592653589793]	[1.8190050085397513, 0.3804284165062087, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
540	[1.8786058077782697, 0.08640844315383622, 0.0020500000937317964, 3.5415926535897935]	[1.8190050085397513, 0.3804284165062087, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
541	[1.799934880028289, 0.17249494109025668, 0.0020500000937317964, 3.141592653589793]	[1.8190050085397513, 0.3804284165062087, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
542	[1.799934880028289, 0.17249494109025668, 0.0020500000937317964, 3.3415926535897933]	[1.8190050085397513, 0.3804284165062087, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
543	[1.7590050085397513, 0.2804284165062087, 0.0020500000937317964, 3.141592653589793]	[1.7590050085397513, 0.08042841650620869, 0.0020500000937317964, 3.141592653589793]	Left	[0.02]
544	[1.8086723412385166, 0.03541177204589829, 0.0020500000937317964, 2.941592653589793]	[1.8086723412385166, 0.3354117720458983, 0.0020500000937317964, 3.141592653589793]	Right	0.02
545	[1.8094691458065606, 0.3413519052459744, 0.0020500000937317964, 2.7415926535897928]	[1.8086723412385166, 0.03541177204589829, 0.0020500000937317964, 2.941592653589793]	Left	0.02
546	[1.8086723412385166, 0.08541177204589828, 0.0020500000937317964, 2.941592653589793]	[1.8086723412385166, 0.3354117720458983, 0.0020500000937317964, 3.141592653589793]	Right	0.02
547	[1.7896022127270543, 0.2933452474618503, 0.0020500000937317964, 2.941592653589793]	[1.8086723412385166, 0.08541177204589828, 0.0020500000937317964, 2.941592653589793]	Left	0.02
548	[1.7702664826929109, 0.3992986784777769, 0.0020500000937317964, 2.941592653589793]	[1.8086723412385166, 0.08541177204589828, 0.0020500000937317964, 2.941592653589793]	Left	0.02
549	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.941592653589793]	[1.7702664826929109, 0.3992986784777769, 0.0020500000937317964, 2.941592653589793]	Right	0.02
550	[1.780199949232664, 0.44830200736983894, 0.0020500000937317964, 2.941592653589793]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.941592653589793]	Left	0.02
551	[1.8390039439031383, 0.43638184752213527, 0.0020500000937317964, 3.141592653589793]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.941592653589793]	Left	0.02
552	[1.8978079385736129, 0.4244616876744316, 0.0020500000937317964, 2.7415926535897928]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.941592653589793]	Left	0.02
553	[1.8779410054941068, 0.32645502989030745, 0.0020500000937317964, 2.7415926535897928]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.941592653589793]	Left	0.02
554	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.7415926535897928]	[1.7702664826929109, 0.3992986784777769, 0.0020500000937317964, 2.941592653589793]	Right	0.02
555	[1.7672801081968113, 0.4731987402938394, 0.0020500000937317964, 2.941592653589793]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
556	[1.7664833036287673, 0.16725860709376328, 0.0020500000937317964, 2.941592653589793]	[1.7672801081968113, 0.4731987402938394, 0.0020500000937317964, 2.941592653589793]	Right	0.02
557	[1.7672801081968113, 0.4731987402938394, 0.0020500000937317964, 3.141592653589793]	[1.7664833036287673, 0.16725860709376328, 0.0020500000937317964, 2.941592653589793]	Left	[0.02]
558	[1.8272801081968113, 0.2231987402938394, 0.0020500000937317964, 3.141592653589793]	[1.7672801081968113, 0.4731987402938394, 0.0020500000937317964, 3.141592653589793]	Right	0.02
559	[1.7672801081968113, 0.4731987402938394, 0.0020500000937317964, 3.3415926535897933]	[1.8272801081968113, 0.2231987402938394, 0.0020500000937317964, 3.141592653589793]	Left	[0.02]
560	[1.7672801081968113, 0.2231987402938394, 0.0020500000937317964, 3.141592653589793]	[1.7672801081968113, 0.4731987402938394, 0.0020500000937317964, 3.141592653589793]	Right	0.02
561	[1.8272801081968113, 0.17319874029383941, 0.0020500000937317964, 2.941592653589793]	[1.7672801081968113, 0.4731987402938394, 0.0020500000937317964, 3.141592653589793]	Right	0.02
562	[1.8062171697877796, 0.3632719226620116, 0.0020500000937317964, 2.7415926535897928]	[1.7664833036287673, 0.16725860709376328, 0.0020500000937317964, 2.941592653589793]	Left	0.02
563	[1.802023153486177, 0.34993917350885884, 0.0020500000937317964, 2.941592653589793]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
564	[1.8210932819976393, 0.1420056980929068, 0.0020500000937317964, 2.7415926535897928]	[1.802023153486177, 0.34993917350885884, 0.0020500000937317964, 2.941592653589793]	Right	0.02
565	[1.840964987717042, 0.4420452729091473, 0.0020500000937317964, 2.7415926535897928]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
566	[1.8183449788954849, 0.23446797357005125, 0.0020500000937317964, 2.7415926535897928]	[1.840964987717042, 0.4420452729091473, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
567	[1.8214940706016096, 0.39599222320900307, 0.0020500000937317964, 2.7415926535897928]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
568	[1.9514923069973882, 0.39531507183210923, 0.0020500000937317964, 2.941592653589793]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
569	[1.840964987717042, 0.4420452729091473, 0.0020500000937317964, 2.941592653589793]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
570	[1.85728681312635, 0.3265740729703398, 0.0020500000937317964, 2.5415926535897926]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
571	[1.7846516308414941, 0.41156895690134915, 0.0020500000937317964, 2.941592653589793]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
572	[1.9125504727665232, 0.30320897243182077, 0.0020500000937317964, 2.5415926535897926]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
573	[1.8962286473572152, 0.41868017237062827, 0.0020500000937317964, 2.5415926535897926]	[1.77940314466462, 0.14236187416976281, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
