i	f_sup	f_swg	f_swg_id	traj_h
1899	[-1.3736460406979056, 2.338848701003745, 0.0020500000937317964, 0.37079632679489677]	[-1.329361286810569, 2.0107650827398365, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
1900	[-1.20901636919687, 2.0809784404821774, 0.0020500000937317964, 0.5707963267948968]	[-1.3736460406979056, 2.338848701003745, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
1901	[-1.2533011230842066, 2.409062058746086, 0.0020500000937317964, 0.37079632679489677]	[-1.20901636919687, 2.0809784404821774, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
1902	[-1.3206188018688383, 2.3658378742766346, 0.0020500000937317964, 0.7707963267948967]	[-1.20901636919687, 2.0809784404821774, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
1903	[-1.080847607273472, 2.3199055954053334, 0.0020500000937317964, 0.5707963267948968]	[-1.3206188018688383, 2.3658378742766346, 0.0020500000937317964, 0.7707963267948967]	Left	0.02
1904	[-1.0981172458674016, 2.605915664428847, 0.0020500000937317964, 0.37079632679489677]	[-1.080847607273472, 2.3199055954053334, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
1905	[-1.5958910926147631, 2.0584036677720974, 0.0020500000937317964, 0.37079632679489677]	[-1.4338004008543213, 1.8059623723297282, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
1906	[-1.5612239991536283, 1.8036524310116904, 0.0020500000937317964, 0.5707963267948968]	[-1.5958910926147631, 2.0584036677720974, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
1907	[-1.536547904780439, 1.7994087140419903, 0.0020500000937317964, 0.37079632679489677]	[-1.7624143038271725, 1.89206058818203, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
1908	[-1.478533983640362, 2.0365466168621698, 0.0020500000937317964, 0.5707963267948968]	[-1.536547904780439, 1.7994087140419903, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
1909	[-1.2322961933991303, 1.838135552006615, 0.0020500000937317964, 0.37079632679489677]	[-1.478533983640362, 2.0365466168621698, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
1910	[-1.3788079771763324, 2.0494038582298213, 0.0020500000937317964, 0.17079632679489676]	[-1.2322961933991303, 1.838135552006615, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
1911	[-1.1589352400533492, 1.8336355114547496, 0.0020500000937317964, 0.17079632679489676]	[-1.3788079771763324, 2.0494038582298213, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
1912	[-1.054965706435013, 2.0545208574584755, 0.0020500000937317964, 0.37079632679489677]	[-1.1589352400533492, 1.8336355114547496, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
1913	[-1.0202986129738782, 1.7997696206980685, 0.0020500000937317964, 0.37079632679489677]	[-1.054965706435013, 2.0545208574584755, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
1914	[-1.092770163869213, 1.9861774378915138, 0.0020500000937317964, 0.37079632679489677]	[-1.0202986129738782, 1.7997696206980685, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
1915	[-1.4039415323955917, 1.8421158836581148, 0.0020500000937317964, -0.029203673205103253]	[-1.3788079771763324, 2.0494038582298213, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
1916	[-1.1652797470056588, 2.13527207444127, 0.0020500000937317964, 0.17079632679489676]	[-1.4039415323955917, 1.8421158836581148, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
1917	[-1.2952243154010545, 2.1390680123404375, 0.0020500000937317964, 0.17079632679489676]	[-1.4039415323955917, 1.8421158836581148, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
1918	[-1.6090194556757735, 1.9858165312354357, 0.0020500000937317964, 0.37079632679489677]	[-1.536547904780439, 1.7994087140419903, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
1919	[-1.556234474490805, 1.6844633401766673, 0.0020500000937317964, 0.17079632679489676]	[-1.6090194556757735, 1.9858165312354357, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
1920	[-2.085331459867034, 1.4990198385075968, 0.0020500000937317964, 0.9707963267948967]	[-2.257786815190751, 1.6897005937509364, 0.0020500000937317964, 0.9707963267948967]	Left	0.02
1921	[-2.231296499128831, 1.8169729912098496, 0.0020500000937317964, 0.9707963267948967]	[-2.085331459867034, 1.4990198385075968, 0.0020500000937317964, 0.9707963267948967]	Right	0.02
1922	[-1.9910840469977094, 1.7253325097556715, 0.0020500000937317964, 0.9707963267948967]	[-2.231296499128831, 1.8169729912098496, 0.0020500000937317964, 0.9707963267948967]	Left	0.02
1923	[-2.407399125202033, 1.6140953248003662, 0.0020500000937317964, 0.7707963267948967]	[-2.155345746943912, 1.4406909000913393, 0.0020500000937317964, 0.7707963267948967]	Right	0.02
1924	[-2.366206267041064, 1.3568101201362923, 0.0020500000937317964, 1.3707963267948966]	[-2.1, 1.1600000000000001, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
1925	[-2.0264923476058274, 1.5226246338012595, 0.0020500000937317964, 1.5707963267948966]	[-2.366206267041064, 1.3568101201362923, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
1926	[-2.3483260272695086, 1.445016112142004, 0.0020500000937317964, 1.5707963267948966]	[-2.1, 1.1600000000000001, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
1927	[-2.1483260272695084, 1.585016112142004, 0.0020500000937317964, 1.3707963267948966]	[-2.3483260272695086, 1.445016112142004, 0.0020500000937317964, 1.5707963267948966]	Left	0.02
1928	[-2.316525636526448, 1.7619592991987902, 0.0020500000937317964, 1.5707963267948966]	[-2.1483260272695084, 1.585016112142004, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
1929	[-2.381422511882115, 1.693487439511244, 0.0020500000937317964, 1.3707963267948966]	[-2.1483260272695084, 1.585016112142004, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
1930	[-2.0675356054502365, 1.7318932980568498, 0.0020500000937317964, 1.5707963267948966]	[-2.381422511882115, 1.693487439511244, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
1931	[-2.059588832218434, 1.7710959611704995, 0.0020500000937317964, 1.5707963267948966]	[-2.381422511882115, 1.693487439511244, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
1932	[-2.259588832218434, 1.7110959611704994, 0.0020500000937317964, 1.3707963267948966]	[-2.059588832218434, 1.7710959611704995, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
1933	[-1.9457019257865555, 1.7495018197161052, 0.0020500000937317964, 1.5707963267948966]	[-2.259588832218434, 1.7110959611704994, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
1934	[-2.1457019257865557, 1.8095018197161052, 0.0020500000937317964, 1.5707963267948966]	[-1.9457019257865555, 1.7495018197161052, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
1935	[-1.9457019257865558, 1.8695018197161053, 0.0020500000937317964, 1.5707963267948966]	[-2.1457019257865557, 1.8095018197161052, 0.0020500000937317964, 1.5707963267948966]	Left	0.02
1936	[-2.1957019257865555, 1.8695018197161053, 0.0020500000937317964, 1.5707963267948966]	[-1.9457019257865558, 1.8695018197161053, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
1937	[-1.8457019257865557, 1.7495018197161052, 0.0020500000937317964, 1.3707963267948966]	[-2.1457019257865557, 1.8095018197161052, 0.0020500000937317964, 1.5707963267948966]	Left	0.02
1938	[-2.151642058986632, 1.750298624284149, 0.0020500000937317964, 1.1707963267948966]	[-1.8457019257865557, 1.7495018197161052, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
1939	[-1.8957019257865557, 1.7495018197161052, 0.0020500000937317964, 1.3707963267948966]	[-2.1457019257865557, 1.8095018197161052, 0.0020500000937317964, 1.5707963267948966]	Left	0.02
1940	[-2.091715241354804, 1.7892356858751175, 0.0020500000937317964, 1.3707963267948966]	[-1.8957019257865557, 1.7495018197161052, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
1941	[-1.8837817659388518, 1.8083058143865798, 0.0020500000937317964, 1.5707963267948966]	[-2.091715241354804, 1.7892356858751175, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
1942	[-1.809615427850135, 1.6708308919661246, 0.0020500000937317964, 1.1707963267948966]	[-2.091715241354804, 1.7892356858751175, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
1943	[-1.9076220856342592, 1.6906978250456308, 0.0020500000937317964, 1.1707963267948966]	[-2.091715241354804, 1.7892356858751175, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
1944	[-2.068469183896317, 1.8238451531475341, 0.0020500000937317964, 1.1707963267948966]	[-1.9076220856342592, 1.6906978250456308, 0.0020500000937317964, 1.1707963267948966]	Right	0.02
1945	[-1.7921508856954516, 1.707019650454939, 0.0020500000937317964, 1.1707963267948966]	[-2.068469183896317, 1.8238451531475341, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
1946	[-1.886796865765039, 1.9967473475373327, 0.0020500000937317964, 0.9707963267948967]	[-1.7921508856954516, 1.707019650454939, 0.0020500000937317964, 1.1707963267948966]	Right	0.152
1947	[-1.6239987146981159, 1.9381202906795418, 0.0020500000937317964, 1.1707963267948966]	[-1.886796865765039, 1.9967473475373327, 0.0020500000937317964, 0.9707963267948967]	Left	0.02
1948	[-1.7381156118831358, 2.1817949380617914, 0.0020500000937317964, 1.1707963267948966]	[-1.6239987146981159, 1.9381202906795418, 0.0020500000937317964, 1.1707963267948966]	Right	0.152
1949	[-1.4617973136822702, 2.0649694353691963, 0.0020500000937317964, 1.3707963267948966]	[-1.7381156118831358, 2.1817949380617914, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
1950	[-1.7187341179902842, 2.055832773397487, 0.0020500000937317964, 1.1707963267948966]	[-1.4617973136822702, 2.0649694353691963, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
1951	[-1.6697307890982223, 2.0458993068577342, 0.0020500000937317964, 1.3707963267948966]	[-1.4617973136822702, 2.0649694353691963, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
1952	[-1.363790655898146, 2.0451025022896903, 0.0020500000937317964, 1.3707963267948966]	[-1.6697307890982223, 2.0458993068577342, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
1953	[-1.7848458129601739, 2.071267618781445, 0.0020500000937317964, 1.3707963267948966]	[-1.6239987146981159, 1.9381202906795418, 0.0020500000937317964, 1.1707963267948966]	Right	0.02
1954	[-2.045781234734692, 1.7491105763919286, 0.0020500000937317964, 1.3707963267948966]	[-1.7921508856954516, 1.707019650454939, 0.0020500000937317964, 1.1707963267948966]	Right	0.02
1955	[-2.068469183896317, 1.8238451531475341, 0.0020500000937317964, 1.3707963267948966]	[-1.7921508856954516, 1.707019650454939, 0.0020500000937317964, 1.1707963267948966]	Right	[0.02]
1956	[-1.7545822774644386, 1.86225101169314, 0.0020500000937317964, 1.5707963267948966]	[-2.068469183896317, 1.8238451531475341, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
1957	[-1.7956388331246982, 1.9113871413465426, 0.0020500000937317964, 1.1707963267948966]	[-2.068469183896317, 1.8238451531475341, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
1958	[-2.0174385634023526, 2.1571611831995416, 0.10000000149011612, 1.3707963267948966]	[-1.7956388331246982, 1.9113871413465426, 0.0020500000937317964, 1.1707963267948966]	Right	0.152
1959	[-1.7353387498976838, 2.038756389290549, 0.0020500000937317964, 1.3707963267948966]	[-2.0174385634023526, 2.1571611831995416, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1960	[-1.6956048837386715, 2.234769704858797, 0.0020500000937317964, 1.1707963267948966]	[-2.0174385634023526, 2.1571611831995416, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1961	[-1.726727972859178, 2.332909163404262, 0.0020500000937317964, 1.1707963267948966]	[-2.0174385634023526, 2.1571611831995416, 0.10000000149011612, 1.3707963267948966]	Left	0.108
1962	[-2.0264113715985625, 2.394471006456684, 0.10000000149011612, 1.1707963267948966]	[-1.726727972859178, 2.332909163404262, 0.0020500000937317964, 1.1707963267948966]	Right	0.02
1963	[-1.67999777178214, 2.443436482684608, 0.0020500000937317964, 1.1707963267948966]	[-2.0264113715985625, 2.394471006456684, 0.10000000149011612, 1.1707963267948966]	Left	0.02
1964	[-1.72341859004998, 2.097560383961023, 0.0020500000937317964, 1.3707963267948966]	[-2.0174385634023526, 2.1571611831995416, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1965	[-1.7114984302022764, 2.1563643786314977, 0.0020500000937317964, 1.5707963267948966]	[-2.0174385634023526, 2.1571611831995416, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1966	[-1.9614984302022764, 2.3863643786314976, 0.10000000149011612, 1.5707963267948966]	[-1.7114984302022764, 2.1563643786314977, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
1967	[-1.7614984302022765, 2.566364378631498, 0.0020500000937317964, 1.5707963267948966]	[-1.9614984302022764, 2.3863643786314976, 0.10000000149011612, 1.5707963267948966]	Left	0.02
1968	[-1.9614984302022764, 2.796364378631498, 0.10000000149011612, 1.5707963267948966]	[-1.7614984302022765, 2.566364378631498, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
1969	[-1.7114984302022764, 2.796364378631498, 0.0020500000937317964, 1.5707963267948966]	[-1.9614984302022764, 2.796364378631498, 0.10000000149011612, 1.5707963267948966]	Left	0.02
1970	[-1.9614984302022764, 2.796364378631498, 0.10000000149011612, 1.5707963267948966]	[-1.7114984302022764, 2.796364378631498, 0.0020500000937317964, 1.5707963267948966]	Right	[0.02]
1971	[-2.0114984302022765, 2.796364378631498, 0.10000000149011612, 1.3707963267948966]	[-1.7114984302022764, 2.796364378631498, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
1972	[-1.7545616258942625, 2.805501040603207, 0.0020500000937317964, 1.5707963267948966]	[-2.0114984302022765, 2.796364378631498, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1973	[-2.0045616258942625, 2.745501040603207, 0.10000000149011612, 1.3707963267948966]	[-1.7545616258942625, 2.805501040603207, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
1974	[-2.0545616258942623, 2.745501040603207, 0.10000000149011612, 1.3707963267948966]	[-1.7545616258942625, 2.805501040603207, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
1975	[-1.7664817857419661, 2.7466970459327325, 0.0020500000937317964, 1.3707963267948966]	[-2.0114984302022765, 2.796364378631498, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1976	[-1.7545616258942625, 2.805501040603207, 0.0020500000937317964, 1.3707963267948966]	[-2.0114984302022765, 2.796364378631498, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1977	[-2.0114984302022765, 2.796364378631498, 0.10000000149011612, 1.3707963267948966]	[-1.7545616258942625, 2.805501040603207, 0.0020500000937317964, 1.3707963267948966]	Right	[0.02]
1978	[-2.0114984302022765, 2.796364378631498, 0.10000000149011612, 1.5707963267948966]	[-1.7545616258942625, 2.805501040603207, 0.0020500000937317964, 1.3707963267948966]	Right	[0.02]
1979	[-1.9995782703545728, 2.8551683733019724, 0.10000000149011612, 1.1707963267948966]	[-1.7545616258942625, 2.805501040603207, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
1980	[-1.6843181379228422, 2.8304489700096656, 0.0020500000937317964, 1.3707963267948966]	[-1.9995782703545728, 2.8551683733019724, 0.10000000149011612, 1.1707963267948966]	Left	0.02
1981	[-1.9902582711229184, 2.8312457745777095, 0.10000000149011612, 1.3707963267948966]	[-1.6843181379228422, 2.8304489700096656, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
1982	[-1.696238297770546, 2.771644975339191, 0.0020500000937317964, 1.3707963267948966]	[-1.9902582711229184, 2.8312457745777095, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1983	[-1.7333214668149044, 2.840382436549419, 0.0020500000937317964, 1.5707963267948966]	[-1.9902582711229184, 2.8312457745777095, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1984	[-1.725374693583102, 2.8795850996630685, 0.0020500000937317964, 1.5707963267948966]	[-1.9902582711229184, 2.8312457745777095, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1985	[-1.6763713646910399, 2.8696516331233153, 0.0020500000937317964, 1.5707963267948966]	[-1.9902582711229184, 2.8312457745777095, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1986	[-1.97637136469104, 2.8096516331233152, 0.10000000149011612, 1.3707963267948966]	[-1.6763713646910399, 2.8696516331233153, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
1987	[-1.6843181379228422, 2.8304489700096656, 0.0020500000937317964, 1.5707963267948966]	[-1.9902582711229184, 2.8312457745777095, 0.10000000149011612, 1.3707963267948966]	Left	[0.02]
1988	[-1.745241626662608, 2.781578441878944, 0.0020500000937317964, 1.5707963267948966]	[-1.9902582711229184, 2.8312457745777095, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1989	[-1.7823247957069663, 2.8503159030891716, 0.0020500000937317964, 1.5707963267948966]	[-1.9902582711229184, 2.8312457745777095, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1990	[-2.032324795706966, 2.7903159030891715, 0.10000000149011612, 1.3707963267948966]	[-1.7823247957069663, 2.8503159030891716, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
1991	[-2.0823247957069664, 2.7903159030891715, 0.10000000149011612, 1.5707963267948966]	[-1.7823247957069663, 2.8503159030891716, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
1992	[-1.7333214668149044, 2.840382436549419, 0.0020500000937317964, 1.3707963267948966]	[-1.9902582711229184, 2.8312457745777095, 0.10000000149011612, 1.3707963267948966]	Left	0.02
1993	[-1.9902582711229184, 2.8312457745777095, 0.10000000149011612, 1.5707963267948966]	[-1.7333214668149044, 2.840382436549419, 0.0020500000937317964, 1.3707963267948966]	Right	[0.02]
1994	[-1.7081584576182496, 2.712840980668717, 0.0020500000937317964, 1.3707963267948966]	[-1.9902582711229184, 2.8312457745777095, 0.10000000149011612, 1.3707963267948966]	Left	0.02
