i	f_sup	f_swg	f_swg_id	traj_params	h_max
3495	[1.993347540673887, 2.514684192072661, 0.0020500000937317964, -0.4292036732051033]	[1.8748554907890835, 2.799042476836965, 0.0020500000937317964, -0.22920367320510326]	Left	[-13.314851512067555, 3.575228307616851]	0.24
3496	[1.8764858249685035, 2.541948443435831, 0.0020500000937317964, -0.029203673205103253]	[1.8748554907890835, 2.799042476836965, 0.0020500000937317964, -0.22920367320510326]	Left	[-43.068904975740594, 6.430097104765291]	0.24
3497	[2.0222660338545717, 2.7377752309219514, 0.0020500000937317964, -0.22920367320510326]	[1.8764858249685035, 2.541948443435831, 0.0020500000937317964, -0.029203673205103253]	Right	[-37.67136996254783, 6.013693969936109]	0.24
3498	[1.9768256149159544, 2.5430057047463124, 0.0020500000937317964, -0.029203673205103253]	[2.0222660338545717, 2.7377752309219514, 0.0020500000937317964, -0.22920367320510326]	Left	[-95.34032836786014, 9.566959560547213]	0.24
3499	[2.2140274241908227, 2.786183215377392, 0.0020500000937317964, -0.22920367320510326]	[1.9768256149159544, 2.5430057047463124, 0.0020500000937317964, -0.029203673205103253]	Right	[-24.542534956810556, 4.853950304498196]	0.24
3500	[2.3438795788102804, 2.5505173121569973, 0.0020500000937317964, -0.4292036732051033]	[2.2140274241908227, 2.786183215377392, 0.0020500000937317964, -0.22920367320510326]	Left	[-7.122452341998952, 2.614871746055434]	0.24
3501	[2.6323971666030457, 2.7484001096262163, 0.0020500000937317964, -0.22920367320510326]	[2.3438795788102804, 2.5505173121569973, 0.0020500000937317964, -0.4292036732051033]	Right	[-5.4403016183250115, 2.285320448775622]	0.24
3502	[2.332519474075626, 2.501824930613088, 0.0020500000937317964, -0.4292036732051033]	[2.2140274241908227, 2.786183215377392, 0.0020500000937317964, -0.22920367320510326]	Left	[-7.487483174254066, 2.6810415601560345]	0.24
3503	[2.621037061868391, 2.699707728082307, 0.0020500000937317964, -0.22920367320510326]	[2.332519474075626, 2.501824930613088, 0.0020500000937317964, -0.4292036732051033]	Right	[-5.544810717851456, 2.307166723307485]	0.24
3504	[2.517165785077082, 2.518570327588253, 0.0020500000937317964, -0.22920367320510326]	[2.621037061868391, 2.699707728082307, 0.0020500000937317964, -0.22920367320510326]	Left	[-27.92754206146144, 5.177879911605037]	0.24
3505	[1.8238112893613354, 2.7935938155342845, 0.0020500000937317964, -0.029203673205103253]	[1.8764858249685035, 2.541948443435831, 0.0020500000937317964, -0.029203673205103253]	Right	[-364.29894484605614, 18.70098893246595]	0.24
3506	[2.0464133374855593, 2.5369845246446117, 0.0020500000937317964, -0.029203673205103253]	[1.8238112893613354, 2.7935938155342845, 0.0020500000937317964, -0.029203673205103253]	Left	[-33.217993079584794, 5.647058823529413]	0.24
3507	[1.8175769300616862, 2.5506090521916533, 0.0020500000937317964, -0.029203673205103253]	[1.5964348580525265, 2.857197023233401, 0.0020500000937317964, -0.029203673205103253]	Left	[-18.261577705006825, 4.1870173867332525]	0.24
3508	[1.6905523138964194, 2.654362350394971, 0.0020500000937317964, -0.22920367320510326]	[1.5964348580525265, 2.857197023233401, 0.0020500000937317964, -0.029203673205103253]	Left	[-45.57412183771096, 6.614465735356298]	0.24
3509	[1.6491093936596946, 2.6055516511349475, 0.0020500000937317964, -0.029203673205103253]	[1.5964348580525265, 2.857197023233401, 0.0020500000937317964, -0.029203673205103253]	Left	[-144.702163228762, 11.786181599636565]	0.24
3510	[1.6476494175446301, 2.5555729709828725, 0.0020500000937317964, -0.22920367320510326]	[1.5964348580525265, 2.857197023233401, 0.0020500000937317964, -0.029203673205103253]	Left	[-271.16319021236075, 16.134331799112918]	0.24
3511	[1.6930898364832476, 2.7503424971585115, 0.0020500000937317964, -0.22920367320510326]	[1.6476494175446301, 2.5555729709828725, 0.0020500000937317964, -0.22920367320510326]	Right	[-46.24260840018181, 6.662800016822847]	0.24
3512	[1.7726279811329233, 2.4750722961819305, 0.0020500000937317964, -0.029203673205103253]	[1.6930898364832476, 2.7503424971585115, 0.0020500000937317964, -0.22920367320510326]	Left	[-43.43891402714919, 6.457658822364589]	0.24
3513	[1.6249292080753215, 2.458188207895053, 0.0020500000937317964, -0.22920367320510326]	[1.6930898364832476, 2.7503424971585115, 0.0020500000937317964, -0.22920367320510326]	Left	[-96.00000000000004, 9.600000000000001]	0.24
3514	[1.8943545821159238, 2.600701252291282, 0.0020500000937317964, -0.22920367320510326]	[1.6249292080753215, 2.458188207895053, 0.0020500000937317964, -0.22920367320510326]	Right	[-15.26232114467409, 3.8277706695787206]	0.24
3515	[1.7791232005899604, 2.3708714702533182, 0.0020500000937317964, -0.22920367320510326]	[1.8943545821159238, 2.600701252291282, 0.0020500000937317964, -0.22920367320510326]	Left	[-30.573248407643245, 5.417593420637758]	0.24
3516	[1.9852528315002538, 2.3741234328586107, 0.0020500000937317964, -0.029203673205103253]	[1.8943545821159238, 2.600701252291282, 0.0020500000937317964, -0.22920367320510326]	Left	[-7.012417823228629, 2.594594594594594]	0.24
3517	[2.0501789088099827, 2.2562904812484135, 0.0020500000937317964, -0.029203673205103253]	[1.8943545821159238, 2.600701252291282, 0.0020500000937317964, -0.22920367320510326]	Left	[-4.3321299638989155, 2.039324585578019]	0.24
3518	[1.9960443970877502, 2.457957173194792, 0.0020500000937317964, -0.22920367320510326]	[2.0501789088099827, 2.2562904812484135, 0.0020500000937317964, -0.029203673205103253]	Right	[-31.25336687260605, 5.477520625036642]	0.24
3519	[2.075582541737426, 2.1826869722182107, 0.0020500000937317964, -0.029203673205103253]	[1.9960443970877502, 2.457957173194792, 0.0020500000937317964, -0.22920367320510326]	Left	[-158.3421286860931, 12.329170431892383]	0.24
3520	[2.0814224461976836, 2.382601692826512, 0.0020500000937317964, -0.22920367320510326]	[2.075582541737426, 2.1826869722182107, 0.0020500000937317964, -0.029203673205103253]	Right	[-74.02917851125223, 8.430184539546103]	0.24
3521	[2.157436149689455, 2.5032639297786607, 0.0020500000937317964, -0.22920367320510326]	[2.0501789088099827, 2.2562904812484135, 0.0020500000937317964, -0.029203673205103253]	Right	[-12.197300015990718, 3.4219012281699612]	0.24
3522	[2.042204768163492, 2.273434147740697, 0.0020500000937317964, -0.029203673205103253]	[2.157436149689455, 2.5032639297786607, 0.0020500000937317964, -0.22920367320510326]	Left	[-2685.373126179926, 50.773597480705746]	0.24
3523	[2.1109390410363686, 2.5715542573150714, 0.0020500000937317964, 0.17079632679489676]	[2.042204768163492, 2.273434147740697, 0.0020500000937317964, -0.029203673205103253]	Right	[-140.6480074566605, 11.619900479711264]	0.24
3524	[1.3535917359274505, 2.4823609512291362, 0.0020500000937317964, -0.4292036732051033]	[1.1864073044987373, 2.778079340728095, 0.0020500000937317964, -0.22920367320510326]	Left	[-12.356118666282276, 3.444107129522975]	0.24
3525	[1.4238779412820524, 2.780118989469669, 0.0020500000937317964, -0.4292036732051033]	[1.3535917359274505, 2.4823609512291362, 0.0020500000937317964, -0.4292036732051033]	Right	[-17.022343962729426, 4.042455961939505]	0.24
3526	[1.621301981892859, 2.6347788773570713, 0.0020500000937317964, -0.6292036732051033]	[1.3535917359274505, 2.4823609512291362, 0.0020500000937317964, -0.4292036732051033]	Right	[-4.5786584207238255, 2.0965476583886358]	0.24
3527	[1.5844513988237487, 2.4142294848676187, 0.0020500000937317964, -0.6292036732051033]	[1.621301981892859, 2.6347788773570713, 0.0020500000937317964, -0.6292036732051033]	Left	[-16.569413226066796, 3.9883125124573833]	0.24
3528	[1.8095115182295278, 2.621468338978175, 0.0020500000937317964, -0.4292036732051033]	[1.5844513988237487, 2.4142294848676187, 0.0020500000937317964, -0.6292036732051033]	Right	[-26.96629213483149, 5.08798982403053]	0.24
3529	[1.5579411432509978, 2.309839799795446, 0.0020500000937317964, -0.4292036732051033]	[1.621301981892859, 2.6347788773570713, 0.0020500000937317964, -0.6292036732051033]	Left	[-13.422400662115695, 3.589638510439605]	0.24
3530	[1.7529075950703514, 2.495549472847152, 0.0020500000937317964, -0.4292036732051033]	[1.5579411432509978, 2.309839799795446, 0.0020500000937317964, -0.4292036732051033]	Right	[-26.15457141926584, 5.010827133567392]	0.24
3531	[1.8372019522761156, 2.127046472393605, 0.0020500000937317964, -0.6292036732051033]	[1.7529075950703514, 2.495549472847152, 0.0020500000937317964, -0.4292036732051033]	Left	[-8.617594254937165, 2.876263285017503]	0.24
3532	[1.7242360733704638, 2.288721177289187, 0.0020500000937317964, -0.22920367320510326]	[1.7529075950703514, 2.495549472847152, 0.0020500000937317964, -0.4292036732051033]	Left	[-34.1637010676157, 5.726879868210182]	0.24
3533	[1.2073718840593022, 2.552534022378587, 0.0020500000937317964, -0.4292036732051033]	[1.194381445145228, 2.7609356742358115, 0.0020500000937317964, -0.22920367320510326]	Left	[-70.58823529411788, 8.231932086840438]	0.24
3534	[1.3193600087335209, 2.6804349994348695, 0.0020500000937317964, -0.4292036732051033]	[1.1262208167373018, 2.468781384972353, 0.0020500000937317964, -0.22920367320510326]	Right	[-18.280997359140027, 4.189243065850253]	0.24
3535	[1.3581894945980009, 2.332739340808679, 0.0020500000937317964, -0.6292036732051033]	[1.3193600087335209, 2.6804349994348695, 0.0020500000937317964, -0.4292036732051033]	Left	[-13.274904341770569, 3.5698610852664485]	0.24
3536	[1.3218175975249737, 2.349385214270565, 0.0020500000937317964, -0.4292036732051033]	[1.3193600087335209, 2.6804349994348695, 0.0020500000937317964, -0.4292036732051033]	Left	[-18.280997359140027, 4.189243065850253]	0.24
3537	[1.6558000566590232, 2.526460669912427, 0.0020500000937317964, -0.6292036732051033]	[1.3218175975249737, 2.349385214270565, 0.0020500000937317964, -0.4292036732051033]	Right	[-7.012417823228634, 2.5945945945945947]	0.24
3538	[1.4050469648344022, 2.5312446996357014, 0.0020500000937317964, -0.4292036732051033]	[1.3218175975249737, 2.349385214270565, 0.0020500000937317964, -0.4292036732051033]	Right	[-32.43243243243242, 5.579886659703325]	0.24
3539	[1.3555681013071574, 2.2789515327364525, 0.0020500000937317964, -0.6292036732051033]	[1.4050469648344022, 2.5312446996357014, 0.0020500000937317964, -0.4292036732051033]	Left	[-157.37704918032787, 12.291540473558014]	0.24
3540	[1.4646837925262393, 2.2290139123507955, 0.0020500000937317964, -0.6292036732051033]	[1.4050469648344022, 2.5312446996357014, 0.0020500000937317964, -0.4292036732051033]	Left	[-27.507163323782265, 5.13876218469302]	0.24
3541	[1.5927243434736675, 2.5068729005319934, 0.0020500000937317964, -0.6292036732051033]	[1.4646837925262393, 2.2290139123507955, 0.0020500000937317964, -0.6292036732051033]	Right	[-26.80307717218482, 5.072568785664461]	0.24
3542	[1.7249985683748184, 2.3487478568899447, 0.0020500000937317964, -0.4292036732051033]	[1.4646837925262393, 2.2290139123507955, 0.0020500000937317964, -0.6292036732051033]	Right	[-7.075778018585046, 2.60628987218261]	0.24
3543	[1.7690708408209854, 2.1086278144082082, 0.0020500000937317964, -0.4292036732051033]	[1.7249985683748184, 2.3487478568899447, 0.0020500000937317964, -0.4292036732051033]	Left	[-8.95988036490563, 2.93282886481796]	0.24
3544	[1.732698943747958, 2.125273687870094, 0.0020500000937317964, -0.4292036732051033]	[1.7249985683748184, 2.3487478568899447, 0.0020500000937317964, -0.4292036732051033]	Left	[-11.623098446334112, 3.340385383227622]	0.24
3545	[1.6001545174106757, 2.07595862884224, 0.0020500000937317964, -0.4292036732051033]	[1.7249985683748184, 2.3487478568899447, 0.0020500000937317964, -0.4292036732051033]	Left	[-22.97847076358452, 4.696736306526176]	0.24
3546	[1.867864763376084, 2.2283765549701746, 0.0020500000937317964, -0.22920367320510326]	[1.6001545174106757, 2.07595862884224, 0.0020500000937317964, -0.4292036732051033]	Right	[-27.50716332378213, 5.1387621846930065]	0.24
3547	[1.8092929255805825, 1.9802448564363975, 0.0020500000937317964, -0.4292036732051033]	[1.7249985683748184, 2.3487478568899447, 0.0020500000937317964, -0.4292036732051033]	Left	[-5.31439349140498, 2.258720379274243]	0.24
3548	[1.913329634717368, 2.207569213142818, 0.0020500000937317964, -0.4292036732051033]	[1.8092929255805825, 1.9802448564363975, 0.0020500000937317964, -0.4292036732051033]	Right	[-17.32851985559567, 4.078649171156039]	0.24
3549	[1.9002226682631507, 1.9386301727816833, 0.0020500000937317964, -0.6292036732051033]	[1.913329634717368, 2.207569213142818, 0.0020500000937317964, -0.4292036732051033]	Left	[-96.00000000000006, 9.600000000000003]	0.24
3550	[2.189962499974497, 2.098788937511812, 0.0020500000937317964, -0.6292036732051033]	[1.9002226682631507, 1.9386301727816833, 0.0020500000937317964, -0.6292036732051033]	Right	[-10.86478105931988, 3.2295804397703245]	0.24
3551	[2.1531119169053867, 1.8782395450223595, 0.0020500000937317964, -0.6292036732051033]	[2.189962499974497, 2.098788937511812, 0.0020500000937317964, -0.6292036732051033]	Left	[-14.201183431952687, 3.692307692307695]	0.24
3552	[1.8430434293627662, 1.909811174902285, 0.0020500000937317964, -0.22920367320510326]	[1.913329634717368, 2.207569213142818, 0.0020500000937317964, -0.4292036732051033]	Left	[-157.37704918032867, 12.291540473558044]	0.24
3553	[1.8846581130174804, 2.000740917584853, 0.0020500000937317964, -0.22920367320510326]	[1.913329634717368, 2.207569213142818, 0.0020500000937317964, -0.4292036732051033]	Left	[-157.37704918032838, 12.291540473558033]	0.24
3554	[2.122468042887275, 2.111855440736975, 0.0020500000937317964, -0.4292036732051033]	[1.8092929255805825, 1.9802448564363975, 0.0020500000937317964, -0.4292036732051033]	Right	[-4.483886034563284, 2.0747362707536476]	0.24
3555	[2.0184313337504896, 1.8845310840305547, 0.0020500000937317964, -0.4292036732051033]	[2.122468042887275, 2.111855440736975, 0.0020500000937317964, -0.4292036732051033]	Left	[-18.147448015122837, 4.173913043478256]	0.24
3556	[2.331606451057182, 2.0161416683311324, 0.0020500000937317964, -0.4292036732051033]	[2.0184313337504896, 1.8845310840305547, 0.0020500000937317964, -0.4292036732051033]	Right	[-18.147448015122837, 4.173913043478256]	0.24
3557	[2.1522045544834985, 1.7683212504762564, 0.0020500000937317964, -0.4292036732051033]	[2.331606451057182, 2.0161416683311324, 0.0020500000937317964, -0.4292036732051033]	Left	[-30.573248407643288, 5.41759342063776]	0.24
3558	[2.465379671790191, 1.8999318347768341, 0.0020500000937317964, -0.4292036732051033]	[2.1522045544834985, 1.7683212504762564, 0.0020500000937317964, -0.4292036732051033]	Right	[-30.573248407643288, 5.41759342063776]	0.24
3559	[2.4314653635086163, 1.5855279230744155, 0.0020500000937317964, -0.6292036732051033]	[2.465379671790191, 1.8999318347768341, 0.0020500000937317964, -0.4292036732051033]	Left	[-8.617594254937165, 2.876263285017503]	0.24
3560	[2.691780139357195, 1.7052618676135647, 0.0020500000937317964, -0.6292036732051033]	[2.4314653635086163, 1.5855279230744155, 0.0020500000937317964, -0.6292036732051033]	Right	[-10.76793698073369, 3.215154662143696]	0.24
3561	[2.4678372605816437, 1.5688820496125297, 0.0020500000937317964, -0.22920367320510326]	[2.465379671790191, 1.8999318347768341, 0.0020500000937317964, -0.4292036732051033]	Left	[-6.886657101865134, 2.5712236032267843]	0.24
3562	[2.1301684182604146, 1.8883812717171247, 0.0020500000937317964, -0.22920367320510326]	[2.122468042887275, 2.111855440736975, 0.0020500000937317964, -0.4292036732051033]	Left	[-8.617594254937165, 2.876263285017503]	0.24
3563	[1.9430661463135914, 1.8640350228820992, 0.0020500000937317964, -0.22920367320510326]	[2.122468042887275, 2.111855440736975, 0.0020500000937317964, -0.4292036732051033]	Left	[-30.573248407643288, 5.41759342063776]	0.24
3564	[2.097810513373348, 2.1781276539056162, 0.0020500000937317964, -0.22920367320510326]	[1.8092929255805825, 1.9802448564363975, 0.0020500000937317964, -0.4292036732051033]	Right	[-5.710886377156455, 2.341463414634146]	0.24
3565	[2.041009989700076, 1.9346657461860675, 0.0020500000937317964, -0.4292036732051033]	[2.097810513373348, 2.1781276539056162, 0.0020500000937317964, -0.22920367320510326]	Left	[-17.213477556904124, 4.065087754849575]	0.24
3566	[2.1787972026190454, 2.0915564213583755, 0.0020500000937317964, -0.22920367320510326]	[2.041009989700076, 1.9346657461860675, 0.0020500000937317964, -0.4292036732051033]	Right	[-68.31076377376975, 8.098045024746341]	0.24
3567	[2.269695452003375, 1.8649786019257042, 0.0020500000937317964, -0.4292036732051033]	[2.1787972026190454, 2.0915564213583755, 0.0020500000937317964, -0.22920367320510326]	Left	[-16.796918974399144, 4.015599857483709]	0.24
3568	[2.485469245650086, 2.0961531463186946, 0.0020500000937317964, -0.6292036732051033]	[2.269695452003375, 1.8649786019257042, 0.0020500000937317964, -0.4292036732051033]	Right	[-10.205288753301762, 3.1300283070876036]	0.24
3569	[2.448618662580976, 1.875603753829242, 0.0020500000937317964, -0.8292036732051034]	[2.485469245650086, 2.0961531463186946, 0.0020500000937317964, -0.6292036732051033]	Left	[-29.88195773530134, 5.355994718620369]	0.24
3570	[2.2898341821070742, 1.929339112399118, 0.0020500000937317964, -0.4292036732051033]	[2.485469245650086, 2.0961531463186946, 0.0020500000937317964, -0.6292036732051033]	Left	[-211.08904592141283, 14.235360342631173]	0.24
3571	[2.414678233071217, 2.2021283404468224, 0.0020500000937317964, -0.22920367320510326]	[2.2898341821070742, 1.929339112399118, 0.0020500000937317964, -0.4292036732051033]	Right	[-59.10562392246756, 7.532688694322157]	0.24
3572	[2.3459816340477584, 1.7958380318594167, 0.0020500000937317964, -0.4292036732051033]	[2.1787972026190454, 2.0915564213583755, 0.0020500000937317964, -0.22920367320510326]	Left	[-8.549989615885833, 2.8649589929439476]	0.24
