i	f_sup	f_swg	f_swg_id	traj_params	h_max
6934	[2.7266547019744087, 0.6240429139999191, 0.0020500000937317964, 1.1415926535897924]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-95.99999999999962, 9.59999999999998]	0.24
6935	[2.696459388094747, 0.49759828967880093, 0.0020500000937317964, 0.9415926535897925]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-56.80473372781069, 7.384615384615387]	0.24
6936	[2.7737347913548365, 0.6887226263054862, 0.0020500000937317964, 0.9415926535897925]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-58.536585365853625, 7.496340570653089]	0.24
6937	[2.8141596115458163, 0.6592975704427189, 0.0020500000937317964, 0.7415926535897925]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-107.86516853932591, 10.175979648061059]	0.24
6938	[2.9050086247235716, 0.47129103650140064, 0.0020500000937317964, 0.5415926535897926]	[2.8141596115458163, 0.6592975704427189, 0.0020500000937317964, 0.7415926535897925]	Left	[-158.34212868609424, 12.329170431892425]	0.24
6939	[2.8533216755614155, 0.673598869484478, 0.0020500000937317964, 0.7415926535897925]	[2.9050086247235716, 0.47129103650140064, 0.0020500000937317964, 0.5415926535897926]	Right	[-552.2972535395539, 23.026188642456045]	0.24
6940	[2.724719956566069, 0.6545831425343497, 0.0020500000937317964, 0.5415926535897926]	[2.9050086247235716, 0.47129103650140064, 0.0020500000937317964, 0.5415926535897926]	Right	[-119.67571302402366, 10.718613926392848]	0.24
6941	[2.8360470885140274, 0.7799077996942312, 0.0020500000937317964, 0.34159265358979257]	[2.9050086247235716, 0.47129103650140064, 0.0020500000937317964, 0.5415926535897926]	Right	[-63.88973037965225, 7.831611658175229]	0.24
6942	[2.724719956566069, 0.6545831425343497, 0.0020500000937317964, 0.7415926535897925]	[2.9050086247235716, 0.47129103650140064, 0.0020500000937317964, 0.5415926535897926]	Right	[-119.67571302402366, 10.718613926392848]	0.24
6943	[2.8493421287713816, 0.4297069228159692, 0.0020500000937317964, 0.9415926535897925]	[2.724719956566069, 0.6545831425343497, 0.0020500000937317964, 0.7415926535897925]	Left	[-198.84021133570297, 13.816171788244196]	0.24
6944	[2.7972748360450503, 0.7210624824582699, 0.0020500000937317964, 0.7415926535897925]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-39.34426229508193, 6.145770236779003]	0.24
6945	[2.696459388094747, 0.49759828967880093, 0.0020500000937317964, 1.1415926535897924]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-56.80473372781069, 7.384615384615387]	0.24
6946	[2.7368842082857263, 0.46817323381603365, 0.0020500000937317964, 0.7415926535897925]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-66.66666666666664, 7.999999999999999]	0.24
6947	[3.042758282626846, 0.3415199644308209, 0.0020500000937317964, 0.7415926535897925]	[2.7368842082857263, 0.46817323381603365, 0.0020500000937317964, 0.7415926535897925]	Left	[-63.35167778546534, 7.798564654732737]	0.24
6948	[2.772194275321047, 0.516683018045209, 0.0020500000937317964, 0.7415926535897925]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-266.66666666666646, 15.999999999999993]	0.24
6949	[2.7906195668556024, 0.6269577142899353, 0.0020500000937317964, 0.7415926535897925]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-234.14634146341496, 14.992681141306191]	0.24
6950	[2.831044387046582, 0.5975326584271681, 0.0020500000937317964, 1.1415926535897924]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-599.9999999999977, 23.999999999999954]	0.24
6951	[2.831044387046582, 0.5975326584271681, 0.0020500000937317964, 0.7415926535897925]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-599.9999999999977, 23.999999999999954]	0.24
6952	[2.9556665592518945, 0.37265643870878756, 0.0020500000937317964, 0.9415926535897925]	[2.831044387046582, 0.5975326584271681, 0.0020500000937317964, 0.7415926535897925]	Left	[-822.5229533491579, 28.100214148920497]	0.24
6953	[2.748427705141338, 0.5977165581145668, 0.0020500000937317964, 0.7415926535897925]	[2.9556665592518945, 0.37265643870878756, 0.0020500000937317964, 0.9415926535897925]	Right	[-140.64800745665931, 11.619900479711216]	0.24
6954	[2.8292773455232973, 0.5388664463890322, 0.0020500000937317964, 0.9415926535897925]	[2.9556665592518945, 0.37265643870878756, 0.0020500000937317964, 0.9415926535897925]	Right	[-278.67711862015835, 16.356345370386137]	0.24
6955	[2.7586572114526557, 0.44184687793068145, 0.0020500000937317964, 0.9415926535897925]	[2.9556665592518945, 0.37265643870878756, 0.0020500000937317964, 0.9415926535897925]	Right	[-32.566698063945516, 5.591424696925435]	0.24
6956	[2.8190478392119798, 0.6947361265729176, 0.0020500000937317964, 0.7415926535897925]	[2.9556665592518945, 0.37265643870878756, 0.0020500000937317964, 0.9415926535897925]	Right	[-100.07890200295337, 9.801823601903639]	0.24
6957	[2.921893400224337, 0.40952612448584985, 0.0020500000937317964, 0.5415926535897926]	[2.831044387046582, 0.5975326584271681, 0.0020500000937317964, 0.7415926535897925]	Left	[-3762.263422638752, 60.098027303175286]	0.24
6958	[2.767242988677898, 0.6665927504965341, 0.0020500000937317964, 0.7415926535897925]	[2.921893400224337, 0.40952612448584985, 0.0020500000937317964, 0.5415926535897926]	Right	[-108.59833234855977, 10.210504348689998]	0.24
6959	[2.7972748360450503, 0.7210624824582699, 0.0020500000937317964, 1.1415926535897924]	[2.933893556084965, 0.39898279459413977, 0.0020500000937317964, 0.9415926535897925]	Right	[-39.34426229508193, 6.145770236779003]	0.24
6960	[2.813058883246855, 0.22540937209307393, 0.0020500000937317964, 0.7415926535897925]	[2.658408471700416, 0.4824759981037582, 0.0020500000937317964, 0.5415926535897926]	Left	[-26725.99841707693, 160.1778963540034]	0.24
6961	[2.566176306149035, 0.4060996959223787, 0.0020500000937317964, 0.5415926535897926]	[2.813058883246855, 0.22540937209307393, 0.0020500000937317964, 0.7415926535897925]	Right	[-66.9450843118964, 8.016687653851841]	0.24
6962	[2.7807405244412955, 0.2434276447622882, 0.0020500000937317964, 0.5415926535897926]	[2.566176306149035, 0.4060996959223787, 0.0020500000937317964, 0.5415926535897926]	Left	[-701.1729117432253, 25.944671808937887]	0.24
6963	[2.7615087460647088, 0.31109824742996867, 0.0020500000937317964, 0.5415926535897926]	[2.658408471700416, 0.4824759981037582, 0.0020500000937317964, 0.5415926535897926]	Left	[-85.53141100464924, 9.06146536518588]	0.24
6964	[2.540094214114266, 0.13184470448252167, 0.0020500000937317964, -0.25840734641020746]	[2.5576064571425405, 0.43133313722094757, 0.0020500000937317964, -0.05840734641020745]	Left	[-147.69702941202152, 11.907524857649497]	0.24
6965	[2.661987381175742, 0.358211786505777, 0.0020500000937317964, -0.25840734641020746]	[2.540094214114266, 0.13184470448252167, 0.0020500000937317964, -0.25840734641020746]	Right	[-59.105623922467736, 7.532688694322169]	0.24
6966	[2.790780219386619, 0.3758867638915302, 0.0020500000937317964, -0.05840734641020745]	[2.540094214114266, 0.13184470448252167, 0.0020500000937317964, -0.25840734641020746]	Right	[-16.711839780880293, 4.005417105576532]	0.24
6967	[2.918866659312368, 0.1680554286527183, 0.0020500000937317964, -0.25840734641020746]	[2.790780219386619, 0.3758867638915302, 0.0020500000937317964, -0.05840734641020745]	Left	[-6.630760097546844, 2.5230001374643183]	0.24
6968	[3.1439985543820375, 0.31541766880378075, 0.0020500000937317964, -0.25840734641020746]	[2.918866659312368, 0.1680554286527183, 0.0020500000937317964, -0.25840734641020746]	Right	[-7.475488362039956, 2.678893209435262]	0.24
6969	[2.8730974539378202, 0.07056091681034621, 0.0020500000937317964, -0.05840734641020745]	[2.790780219386619, 0.3758867638915302, 0.0020500000937317964, -0.05840734641020745]	Left	[-8.373539379520874, 2.835242106829686]	0.24
6970	[2.9130292449696102, 0.06822595107324303, 0.0020500000937317964, 0.14159265358979256]	[2.790780219386619, 0.3758867638915302, 0.0020500000937317964, -0.05840734641020745]	Left	[-6.7072884731772415, 2.537517868754849]	0.24
6971	[2.9838044930176815, 0.2803364511993188, 0.0020500000937317964, 0.34159265358979257]	[2.9130292449696102, 0.06822595107324303, 0.0020500000937317964, 0.14159265358979256]	Right	[-20.694903620132322, 4.4572533555236715]	0.24
6972	[3.284262668910449, 0.12182814056801222, 0.0020500000937317964, 0.5415926535897926]	[2.9838044930176815, 0.2803364511993188, 0.0020500000937317964, 0.34159265358979257]	Left	[-6.823636376756011, 2.5594317575754526]	0.24
6973	[3.0277675976243335, -0.022429540010632965, 0.0020500000937317964, 0.5415926535897926]	[2.9838044930176815, 0.2803364511993188, 0.0020500000937317964, 0.34159265358979257]	Left	[-44.89483182164511, 6.564985799587026]	0.24
6974	[2.9845811300058624, 0.24334278551375027, 0.0020500000937317964, 0.5415926535897926]	[3.0277675976243335, -0.022429540010632965, 0.0020500000937317964, 0.5415926535897926]	Right	[-701.1729117432353, 25.94467180893807]	0.24
6975	[2.924530511280031, 0.26556716830933913, 0.0020500000937317964, 0.5415926535897926]	[3.0277675976243335, -0.022429540010632965, 0.0020500000937317964, 0.5415926535897926]	Right	[-257.26666938380663, 15.715470168227686]	0.24
6976	[3.1390947295722915, 0.10289511714924862, 0.0020500000937317964, 0.7415926535897925]	[2.924530511280031, 0.26556716830933913, 0.0020500000937317964, 0.5415926535897926]	Left	[-34.16370106761575, 5.726879868210186]	0.24
6977	[2.9259853115020293, 0.2467157552014911, 0.0020500000937317964, 0.7415926535897925]	[3.1390947295722915, 0.10289511714924862, 0.0020500000937317964, 0.7415926535897925]	Right	[-2685.3731261798557, 50.77359748070508]	0.24
6978	[3.0040020934620615, 0.25037386025749786, 0.0020500000937317964, 0.5415926535897926]	[3.1390947295722915, 0.10289511714924862, 0.0020500000937317964, 0.7415926535897925]	Right	[-146.64169923749512, 11.864907554127647]	0.24
6979	[3.184290761619564, 0.06708175422454879, 0.0020500000937317964, 0.34159265358979257]	[3.0040020934620615, 0.25037386025749786, 0.0020500000937317964, 0.5415926535897926]	Left	[-288.69764275050716, 16.647814782742113]	0.24
6980	[3.3340042699421746, 0.3325734968941385, 0.0020500000937317964, 0.14159265358979256]	[3.184290761619564, 0.06708175422454879, 0.0020500000937317964, 0.34159265358979257]	Right	[-8.300318187666504, 2.822818708340981]	0.24
6981	[3.312892480614911, 0.08609748117467708, 0.0020500000937317964, 0.5415926535897926]	[3.0040020934620615, 0.25037386025749786, 0.0020500000937317964, 0.5415926535897926]	Left	[-31.48798557814815, 5.498042029215694]	0.24
6982	[3.107102367826354, 0.07899610958370834, 0.0020500000937317964, 0.7415926535897925]	[3.0040020934620615, 0.25037386025749786, 0.0020500000937317964, 0.5415926535897926]	Left	[-602.0040063581052, 24.040046715923435]	0.24
6983	[3.261342343432765, 0.1717863565115718, 0.0020500000937317964, 0.5415926535897926]	[3.0040020934620615, 0.25037386025749786, 0.0020500000937317964, 0.5415926535897926]	Left	[-48.75452018755593, 6.841369700582895]	0.24
6984	[3.107102367826354, 0.07899610958370834, 0.0020500000937317964, 0.34159265358979257]	[3.0040020934620615, 0.25037386025749786, 0.0020500000937317964, 0.5415926535897926]	Left	[-602.0040063581052, 24.040046715923435]	0.24
6985	[3.184290761619564, 0.06708175422454879, 0.0020500000937317964, 0.5415926535897926]	[3.0040020934620615, 0.25037386025749786, 0.0020500000937317964, 0.5415926535897926]	Left	[-288.69764275050716, 16.647814782742113]	0.24
6986	[3.1668793625921663, 0.2900096420804847, 0.0020500000937317964, 0.34159265358979257]	[3.184290761619564, 0.06708175422454879, 0.0020500000937317964, 0.5415926535897926]	Right	[-34.163701067615655, 5.726879868210178]	0.24
6987	[3.158652505008501, -0.0066927657531863916, 0.0020500000937317964, 0.7415926535897925]	[3.0040020934620615, 0.25037386025749786, 0.0020500000937317964, 0.5415926535897926]	Left	[-77.46926841923153, 8.623833120049476]	0.24
6988	[2.911769927910681, 0.17399755807611839, 0.0020500000937317964, 0.9415926535897925]	[3.158652505008501, -0.0066927657531863916, 0.0020500000937317964, 0.7415926535897925]	Right	[-66.94508431189678, 8.016687653851864]	0.24
6989	[3.0785839618302573, -0.021637505466893553, 0.0020500000937317964, 0.9415926535897925]	[2.911769927910681, 0.17399755807611839, 0.0020500000937317964, 0.9415926535897925]	Left	[-144.70216322876004, 11.786181599636484]	0.24
6990	[2.979316245965796, 0.1002581865219938, 0.0020500000937317964, 0.7415926535897925]	[3.158652505008501, -0.0066927657531863916, 0.0020500000937317964, 0.7415926535897925]	Right	[-41.47924212122719, 6.310314765237792]	0.24
6991	[3.251417161279358, 0.010474602913843362, 0.0020500000937317964, 0.7415926535897925]	[2.979316245965796, 0.1002581865219938, 0.0020500000937317964, 0.7415926535897925]	Left	[-107.86516853932615, 10.17597964806107]	0.24
6992	[3.285925079743614, 0.3133098775488572, 0.0020500000937317964, 0.7415926535897925]	[3.251417161279358, 0.010474602913843362, 0.0020500000937317964, 0.7415926535897925]	Right	[-6.886657101865149, 2.571223603226787]	0.24
6993	[3.4990344978138763, 0.1694892394966147, 0.0020500000937317964, 0.9415926535897925]	[3.285925079743614, 0.3133098775488572, 0.0020500000937317964, 0.7415926535897925]	Left	[-11.085450346420346, 3.2622127969468107]	0.24
6994	[3.3020251500146376, 0.2386796787185086, 0.0020500000937317964, 1.1415926535897924]	[3.4990344978138763, 0.1694892394966147, 0.0020500000937317964, 0.9415926535897925]	Right	[-164.69719586225426, 12.574152378103427]	0.24
6995	[3.574814378062342, 0.11383562775436566, 0.0020500000937317964, 0.9415926535897925]	[3.3020251500146376, 0.2386796787185086, 0.0020500000937317964, 1.1415926535897924]	Left	[-108.5983323485598, 10.21050434869]	0.24
6996	[3.4719652090239586, 0.3123854915873939, 0.0020500000937317964, 1.1415926535897924]	[3.574814378062342, 0.11383562775436566, 0.0020500000937317964, 0.9415926535897925]	Right	[-27.978410745278154, 5.182593396695039]	0.24
6997	[3.7863691207263774, 0.27847118330581916, 0.0020500000937317964, 1.3415926535897924]	[3.4719652090239586, 0.3123854915873939, 0.0020500000937317964, 1.1415926535897924]	Left	[-13.359258589727283, 3.581185313012745]	0.24
6998	[3.695439378043809, 0.3200858669605334, 0.0020500000937317964, 1.1415926535897924]	[3.4719652090239586, 0.3123854915873939, 0.0020500000937317964, 1.1415926535897924]	Left	[-16.815686405783225, 4.01784257401306]	0.24
6999	[3.653824694389095, 0.22915612427796528, 0.0020500000937317964, 1.3415926535897924]	[3.4719652090239586, 0.3123854915873939, 0.0020500000937317964, 1.1415926535897924]	Left	[-49.12635178852302, 6.867408369755077]	0.24
7000	[3.6042559372995435, 0.29831650641034546, 0.0020500000937317964, 1.3415926535897924]	[3.3020251500146376, 0.2386796787185086, 0.0020500000937317964, 1.1415926535897924]	Left	[-34.69710293040295, 5.771413935353002]	0.24
7001	[3.395854285442319, 0.2853260674962713, 0.0020500000937317964, 1.5415926535897924]	[3.6042559372995435, 0.29831650641034546, 0.0020500000937317964, 1.3415926535897924]	Right	[-87.43334836568285, 9.16166002594811]	0.24
7002	[3.633074935178942, 0.24113726750996106, 0.0020500000937317964, 1.3415926535897924]	[3.3020251500146376, 0.2386796787185086, 0.0020500000937317964, 1.1415926535897924]	Left	[-41.55794004366285, 6.316298159675201]	0.24
7003	[3.438305409003303, 0.2865776864485786, 0.0020500000937317964, 1.3415926535897924]	[3.633074935178942, 0.24113726750996106, 0.0020500000937317964, 1.3415926535897924]	Right	[-46.00669521114543, 6.6457826779619875]	0.24
7004	[3.525499319034488, 0.2463800540916481, 0.0020500000937317964, 1.1415926535897924]	[3.3020251500146376, 0.2386796787185086, 0.0020500000937317964, 1.1415926535897924]	Left	[-145.17773701389362, 11.805533767404922]	0.24
7005	[3.227741280793955, 0.31666625944625015, 0.0020500000937317964, 1.1415926535897924]	[3.525499319034488, 0.2463800540916481, 0.0020500000937317964, 1.1415926535897924]	Right	[-82.75862068965516, 8.91337623249849]	0.24
7006	[3.3846319559662628, 0.17887904652728065, 0.0020500000937317964, 0.9415926535897925]	[3.227741280793955, 0.31666625944625015, 0.0020500000937317964, 1.1415926535897924]	Left	[-39.34426229508196, 6.145770236779006]	0.24
7007	[3.5133261946169756, 0.3399311900650598, 0.0020500000937317964, 0.9415926535897925]	[3.227741280793955, 0.31666625944625015, 0.0020500000937317964, 1.1415926535897924]	Left	[-107.8651685393258, 10.175979648061054]	0.24
7008	[3.273206152135239, 0.295858917618893, 0.0020500000937317964, 0.9415926535897925]	[3.525499319034488, 0.2463800540916481, 0.0020500000937317964, 1.1415926535897924]	Right	[-234.1463414634143, 14.992681141306171]	0.24
7009	[3.621685274387078, 0.2648379351298153, 0.0020500000937317964, 0.9415926535897925]	[3.273206152135239, 0.295858917618893, 0.0020500000937317964, 0.9415926535897925]	Left	[-100.07890200295387, 9.801823601903664]	0.24
