i	f_sup	f_swg	f_swg_id	traj_params	h_max
942	[-1.1345654117406243, 2.1910275468344906, 0.0020500000937317964, 0.7707963267948967]	[-1.5120338650943859, 2.170593097423775, 0.0020500000937317964, 0.9707963267948967]	Left	[-6.3615083760305255, 2.4712442293284784]	0.24
943	[-1.2739067536100575, 2.3344987650143953, 0.0020500000937317964, 0.5707963267948968]	[-1.1345654117406243, 2.1910275468344906, 0.0020500000937317964, 0.7707963267948967]	Right	[-11.487432335474294, 3.3208334860476403]	0.24
944	[-1.2370064799874634, 2.440037240494088, 0.0020500000937317964, 0.5707963267948968]	[-1.1345654117406243, 2.1910275468344906, 0.0020500000937317964, 0.7707963267948967]	Right	[-6.475975768061274, 2.4933785788240868]	0.24
945	[-1.1437501881705254, 2.5306091127092194, 0.0020500000937317964, 0.5707963267948968]	[-1.1345654117406243, 2.1910275468344906, 0.0020500000937317964, 0.7707963267948967]	Right	[-3.619303583478171, 1.864009506450824]	0.24
946	[-1.0591628707919643, 2.287823228155157, 0.0020500000937317964, 0.5707963267948968]	[-1.1437501881705254, 2.5306091127092194, 0.0020500000937317964, 0.5707963267948968]	Left	[-63.76641467938021, 7.824049980170436]	0.24
947	[-1.3169481190640289, 2.2926963624535652, 0.0020500000937317964, 0.7707963267948967]	[-1.1345654117406243, 2.1910275468344906, 0.0020500000937317964, 0.7707963267948967]	Right	[-18.124268263117553, 4.171246520237428]	0.24
948	[-1.3808452905161523, 2.0081444658501875, 0.0020500000937317964, 1.1707963267948966]	[-1.5120338650943859, 2.170593097423775, 0.0020500000937317964, 0.9707963267948967]	Left	[-63.889730379652164, 7.831611658175223]	0.24
949	[-1.5261156550858643, 2.178134233712206, 0.0020500000937317964, 1.3707963267948966]	[-1.3808452905161523, 2.0081444658501875, 0.0020500000937317964, 1.1707963267948966]	Right	[-3762.26342263871, 60.098027303174945]	0.24
950	[-1.5721687047860087, 2.1976051508276386, 0.0020500000937317964, 1.1707963267948966]	[-1.3808452905161523, 2.0081444658501875, 0.0020500000937317964, 1.1707963267948966]	Right	[-220.90040056165893, 14.562430584871214]	0.24
951	[-1.298390287254442, 2.331565510986572, 0.0020500000937317964, 1.3707963267948966]	[-1.5721687047860087, 2.1976051508276386, 0.0020500000937317964, 1.1707963267948966]	Left	[-8.617594254937165, 2.876263285017503]	0.24
952	[-1.3029616220544225, 2.1923566646507644, 0.0020500000937317964, 1.3707963267948966]	[-1.5721687047860087, 2.1976051508276386, 0.0020500000937317964, 1.1707963267948966]	Left	[-24.000000000000036, 4.800000000000003]	0.24
953	[-1.5850614355590913, 2.310761458559757, 0.0020500000937317964, 1.1707963267948966]	[-1.3029616220544225, 2.1923566646507644, 0.0020500000937317964, 1.3707963267948966]	Right	[-74.01369530990696, 8.429302906973428]	0.24
954	[-1.2386478357426687, 2.3597269347876813, 0.0020500000937317964, 1.3707963267948966]	[-1.5850614355590913, 2.310761458559757, 0.0020500000937317964, 1.1707963267948966]	Left	[-29.860894483007478, 5.35410671388675]	0.24
955	[-1.463797547123473, 2.507400925270571, 0.0020500000937317964, 1.1707963267948966]	[-1.2386478357426687, 2.3597269347876813, 0.0020500000937317964, 1.3707963267948966]	Right	[-17.986955913474187, 4.155415463817694]	0.24
956	[-1.2101671980842328, 2.465309999333581, 0.0020500000937317964, 0.9707963267948967]	[-1.463797547123473, 2.507400925270571, 0.0020500000937317964, 1.1707963267948966]	Left	[-80.27473868541647, 8.778596080125785]	0.24
957	[-1.3600368544721488, 2.689004179173308, 0.0020500000937317964, 1.1707963267948966]	[-1.2101671980842328, 2.465309999333581, 0.0020500000937317964, 0.9707963267948967]	Right	[-21.944851908555446, 4.589886472693331]	0.24
958	[-1.1991897562100908, 2.555856851071405, 0.0020500000937317964, 0.9707963267948967]	[-1.3600368544721488, 2.689004179173308, 0.0020500000937317964, 1.1707963267948966]	Left	[-115.39520359174864, 10.525179117149442]	0.24
959	[-1.040205387240438, 2.8034936222168088, 0.0020500000937317964, 0.9707963267948967]	[-1.3600368544721488, 2.689004179173308, 0.0020500000937317964, 1.1707963267948966]	Left	[-6.701328360046177, 2.5363901958579502]	0.24
960	[-1.1991897562100908, 2.555856851071405, 0.0020500000937317964, 1.1707963267948966]	[-1.3600368544721488, 2.689004179173308, 0.0020500000937317964, 1.1707963267948966]	Left	[-115.39520359174864, 10.525179117149442]	0.24
961	[-1.398900671767806, 2.575872784958117, 0.0020500000937317964, 1.5707963267948966]	[-1.2386478357426687, 2.3597269347876813, 0.0020500000937317964, 1.3707963267948966]	Right	[-9.148098100451785, 2.963473329799631]	0.24
962	[-1.1989006717678061, 2.7558727849581173, 0.0020500000937317964, 1.3707963267948966]	[-1.398900671767806, 2.575872784958117, 0.0020500000937317964, 1.5707963267948966]	Left	[-6.056347819081621, 2.4112432283613274]	0.24
963	[-1.3949139873360545, 2.7956066511171294, 0.0020500000937317964, 1.5707963267948966]	[-1.1989006717678061, 2.7558727849581173, 0.0020500000937317964, 1.3707963267948966]	Right	[-19.876243225883425, 4.368202547598736]	0.24
964	[-1.1949139873360546, 2.8556066511171294, 0.0020500000937317964, 1.3707963267948966]	[-1.3949139873360545, 2.7956066511171294, 0.0020500000937317964, 1.5707963267948966]	Left	[-96.35905589130246, 9.617936039278405]	0.24
965	[-1.4028474627520067, 2.8365365226056674, 0.0020500000937317964, 1.5707963267948966]	[-1.1949139873360546, 2.8556066511171294, 0.0020500000937317964, 1.3707963267948966]	Right	[-552.2972535395403, 23.02618864245576]	0.24
966	[-1.1028474627520066, 2.8365365226056674, 0.0020500000937317964, 1.5707963267948966]	[-1.4028474627520067, 2.8365365226056674, 0.0020500000937317964, 1.5707963267948966]	Left	[-108.59833234855967, 10.210504348689994]	0.24
967	[-1.1028474627520066, 2.8365365226056674, 0.0020500000937317964, 1.3707963267948966]	[-1.4028474627520067, 2.8365365226056674, 0.0020500000937317964, 1.5707963267948966]	Left	[-108.59833234855967, 10.210504348689994]	0.24
968	[-1.2028474627520067, 2.7765365226056673, 0.0020500000937317964, 1.7707963267948965]	[-1.4028474627520067, 2.8365365226056674, 0.0020500000937317964, 1.5707963267948966]	Left	[-152.01839442221092, 12.080465994543525]	0.24
969	[-1.508787595952083, 2.7757397180376233, 0.0020500000937317964, 1.9707963267948965]	[-1.2028474627520067, 2.7765365226056673, 0.0020500000937317964, 1.7707963267948965]	Right	[-64.34504701959779, 7.859468502310692]	0.24
970	[-1.3012102966129868, 2.7983597268591804, 0.0020500000937317964, 1.7707963267948965]	[-1.508787595952083, 2.7757397180376233, 0.0020500000937317964, 1.9707963267948965]	Left	[-94.567311574607, 9.5280963005011]	0.24
971	[-1.5952302699653593, 2.7387589276206623, 0.0020500000937317964, 1.9707963267948965]	[-1.3012102966129868, 2.7983597268591804, 0.0020500000937317964, 1.7707963267948965]	Right	[-108.5983323485598, 10.21050434869]	0.24
972	[-1.623043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	[-1.3012102966129868, 2.7983597268591804, 0.0020500000937317964, 1.7707963267948965]	Right	[-41.55794004366275, 6.316298159675193]	0.24
973	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	[-1.623043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Left	[-63.35167778546533, 7.798564654732736]	0.24
974	[-1.7051437897813368, 2.697563454609443, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-24.890682025562047, 4.888256820640622]	0.24
975	[-1.6071371319972128, 2.717430387688949, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-37.814210965401244, 6.025084441465132]	0.24
976	[-1.7289841094767442, 2.815171443950392, 0.0020500000937317964, 1.9707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-64.34504701959779, 7.859468502310692]	0.24
977	[-1.6561404608892747, 2.707496921149196, 0.0020500000937317964, 1.7707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-32.56669806394547, 5.591424696925431]	0.24
978	[-1.63097745169262, 2.835038377029898, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-552.2972535395403, 23.02618864245576]	0.24
979	[-1.6389242249244225, 2.8742410401435476, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-3762.263422638726, 60.09802730317507]	0.24
980	[-1.7369308827085466, 2.8543741070640416, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-71.446994537008, 8.281854548078448]	0.24
981	[-1.4369308827085465, 2.7943741070640415, 0.0020500000937317964, 1.7707963267948965]	[-1.7369308827085466, 2.8543741070640416, 0.0020500000937317964, 1.5707963267948966]	Left	[-1456.4142648665645, 37.3919469173765]	0.24
982	[-1.4869308827085466, 2.8543741070640416, 0.0020500000937317964, 1.5707963267948966]	[-1.7369308827085466, 2.8543741070640416, 0.0020500000937317964, 1.5707963267948966]	Left	[-172.7691743285277, 12.878602694212853]	0.24
983	[-1.7869308827085466, 2.8543741070640416, 0.0020500000937317964, 1.3707963267948966]	[-1.4869308827085466, 2.8543741070640416, 0.0020500000937317964, 1.5707963267948966]	Right	[-383.9999999999993, 19.19999999999998]	0.24
984	[-1.5789974072925945, 2.8734442355755037, 0.0020500000937317964, 1.5707963267948966]	[-1.7869308827085466, 2.8543741070640416, 0.0020500000937317964, 1.3707963267948966]	Left	[-108.59833234855967, 10.210504348689994]	0.24
985	[-1.7789974072925945, 2.8134442355755036, 0.0020500000937317964, 1.5707963267948966]	[-1.5789974072925945, 2.8734442355755037, 0.0020500000937317964, 1.5707963267948966]	Right	[-552.2972535395403, 23.02618864245576]	0.24
986	[-1.6190572918449164, 2.7762343823594238, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-96.35905589130246, 9.617936039278405]	0.24
987	[-1.7170639496290405, 2.7563674492799177, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-41.47924212122719, 6.310314765237792]	0.24
988	[-1.7051437897813368, 2.697563454609443, 0.0020500000937317964, 1.7707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-24.890682025562047, 4.888256820640622]	0.24
989	[-1.6561404608892747, 2.707496921149196, 0.0020500000937317964, 1.9707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-32.56669806394547, 5.591424696925431]	0.24
990	[-1.679980780584682, 2.825104910490145, 0.0020500000937317964, 1.9707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-164.6971958622542, 12.574152378103426]	0.24
991	[-1.6680606207369784, 2.7663009158196705, 0.0020500000937317964, 1.7707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-68.31076377376945, 8.098045024746323]	0.24
992	[-1.679980780584682, 2.825104910490145, 0.0020500000937317964, 1.7707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-164.6971958622542, 12.574152378103426]	0.24
993	[-1.47204730516873, 2.806034781978683, 0.0020500000937317964, 1.7707963267948965]	[-1.679980780584682, 2.825104910490145, 0.0020500000937317964, 1.7707963267948965]	Left	[-384.0000000000029, 19.200000000000074]	0.24
994	[-1.7170639496290405, 2.7563674492799177, 0.0020500000937317964, 1.9707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-41.47924212122719, 6.310314765237792]	0.24
995	[-1.679980780584682, 2.825104910490145, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-164.6971958622542, 12.574152378103426]	0.24
996	[-1.6561404608892747, 2.707496921149196, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-32.56669806394547, 5.591424696925431]	0.24
997	[-1.6680606207369784, 2.7663009158196705, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-68.31076377376945, 8.098045024746323]	0.24
998	[-1.6071371319972128, 2.717430387688949, 0.0020500000937317964, 1.7707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-37.814210965401244, 6.025084441465132]	0.24
999	[-1.7051437897813368, 2.697563454609443, 0.0020500000937317964, 1.9707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-24.890682025562047, 4.888256820640622]	0.24
1000	[-1.63097745169262, 2.835038377029898, 0.0020500000937317964, 1.7707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-552.2972535395403, 23.02618864245576]	0.24
1001	[-1.374040647384606, 2.8259017150581887, 0.0020500000937317964, 1.5707963267948966]	[-1.63097745169262, 2.835038377029898, 0.0020500000937317964, 1.7707963267948965]	Left	[-384.0000000000029, 19.200000000000074]	0.24
1002	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	[-1.63097745169262, 2.835038377029898, 0.0020500000937317964, 1.7707963267948965]	Left	[0]	0
1003	[-1.63097745169262, 2.835038377029898, 0.0020500000937317964, 1.9707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-552.2972535395403, 23.02618864245576]	0.24
1004	[-1.7170639496290405, 2.7563674492799177, 0.0020500000937317964, 1.7707963267948965]	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Right	[-41.47924212122719, 6.310314765237792]	0.24
1005	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	[-1.623043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Left	[-46.00669521114529, 6.645782677961979]	0.24
1006	[-1.723043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Right	[-95.99999999999983, 9.59999999999999]	0.24
1007	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	[-1.723043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Left	[0]	0
1008	[-1.673043976276668, 2.815968248518436, 0.0020500000937317964, 1.3707963267948966]	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Right	[-157.37704918032762, 12.291540473558003]	0.24
1009	[-1.723043976276668, 2.815968248518436, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Right	[-70.58823529411752, 8.231932086840416]	0.24
1010	[-1.673043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Right	[-157.37704918032762, 12.291540473558003]	0.24
1011	[-1.673043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Right	[-383.9999999999993, 19.19999999999998]	0.24
1012	[-1.373043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	[-1.673043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Left	[-383.9999999999993, 19.19999999999998]	0.24
1013	[-1.423043976276668, 2.815968248518436, 0.0020500000937317964, 1.5707963267948966]	[-1.673043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Left	[-266.6666666666662, 15.999999999999986]	0.24
1014	[-1.723043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Right	[-70.58823529411752, 8.231932086840416]	0.24
1015	[-1.515110500860716, 2.796898120006974, 0.0020500000937317964, 1.7707963267948965]	[-1.723043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	Left	[-65.18050510829896, 7.910327736823993]	0.24
1016	[-1.623043976276668, 2.815968248518436, 0.0020500000937317964, 1.7707963267948965]	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Right	[-266.6666666666662, 15.999999999999986]	0.24
1017	[-1.623043976276668, 2.815968248518436, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Right	[-266.6666666666662, 15.999999999999986]	0.24
1018	[-1.673043976276668, 2.815968248518436, 0.0020500000937317964, 1.5707963267948966]	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Right	[-157.37704918032762, 12.291540473558003]	0.24
1019	[-1.723043976276668, 2.815968248518436, 0.0020500000937317964, 1.3707963267948966]	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Right	[-70.58823529411752, 8.231932086840416]	0.24
1020	[-1.623043976276668, 2.815968248518436, 0.0020500000937317964, 1.3707963267948966]	[-1.423043976276668, 2.875968248518436, 0.0020500000937317964, 1.5707963267948966]	Right	[-266.6666666666662, 15.999999999999986]	0.24
